"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"dem_10m_zaca",8.71281337350777,1.8632080686123,11.7505126609287,15.0093091426146,22.1850250181164
"flow_accumulation",14.3500785296534,-0.00843152071375557,9.64882061602123,15.1350771225384,27.9080405111203
"sr",6.1630264630706,1.621026965018,15.7045294156419,14.7548075132089,29.1181245098376
"slope",9.30770678061306,3.81784663728946,12.6203942381255,14.6712759714848,27.6617439246443
"TWI",-4.8058233282325,0.806941882161272,5.31725493777124,0.864651443486592,18.7935148273548
"cwd",4.37829861760965,3.01277221779363,8.45909786723663,9.59369086971731,19.7616278425311
"vpd_aug",0.324449395516798,9.56890243992122,12.5220879916026,15.0662120245,22.7718596836098
"vpd_jan",9.88813903438587,-0.476827126248854,15.3357929479788,15.0643800318785,24.6460529628584
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.27262290014129,3.10291160486657,6.44604288464746,10.2466134418368,18.537549799808
"tmax",1.10631697963529,2.04420108830532,11.7914167283377,10.0147149014906,16.8474185059082
"TPI_five",8.41093976253038,-5.8519761042528,17.2339786046162,12.9260552820861,27.4761015278428
"dem_10m_zaca",1.02304139693725,4.94283708194458,16.2561222672488,14.1466949854329,25.1958620224679
"flow_accumulation",14.3966266057022,-0.767986385625399,12.1426092287937,16.2994408549396,25.8143741716545
"sr",4.73602098206134,2.80293552066443,9.8221742616111,10.2179745980568,21.9358655526494
"slope",9.64503281928383,6.1109270715255,10.1755990832925,14.8045714840097,26.8191588728252
"TWI",1.3163095282482,3.13599804123024,4.18649747051969,5.24957536881957,19.4857092713124
"cwd",4.7883576492528,2.08464770033238,9.70100303172563,10.0879889088618,22.1238389497707
"vpd_aug",-1.41866790554023,4.46168738995178,11.7922025832022,9.54121193334836,20.8847014537273
"vpd_jan",6.33445605403589,-2.12195022298602,12.8915445821793,11.3322755555931,24.2422598720338
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.24050303605647,5.6503898517138,6.40569314921931,11.6209366116514,20.0269877368948
"tmax",0.285584662664581,1.97439110822918,13.6834554105321,10.6543766739683,17.1235077548318
"TPI_five",4.90673014906287,-5.5020773603172,12.8787190265628,8.77255661607555,23.3472017814576
"dem_10m_zaca",5.94808976845802,1.09741880705896,16.235491209144,14.8158668764677,23.7415695153592
"flow_accumulation",6.14482433269066,-1.5355149458786,8.32342942688323,7.60488708680036,22.1746473389316
"sr",3.92832949779008,2.10604756062794,15.2195840585968,12.7704868717154,27.8637772516831
"slope",8.14140585413378,4.68791857700662,14.0429815689722,16.7126197922148,28.028458896226
"TWI",-2.18143275614596,1.15296118975806,3.38705054902546,1.63769372789283,18.6785937121653
"cwd",6.3001115039638,3.29318201060166,14.0769848684926,14.4986628415073,23.7127698801416
"vpd_aug",-1.44324541472679,7.9090032773687,12.4240526931706,11.8871629321251,23.8638262548097
"vpd_jan",3.84908233556398,-3.53618585012359,13.1372258483236,9.98272116790922,20.795446544166
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",9.75742940064133,2.10402680540228,7.54349760867593,11.9514403539089,20.0540652384815
"tmax",1.35643783456595,4.05090193250008,12.8963717781952,12.2472138668592,17.9662521790263
"TPI_five",12.9807412202027,-7.47628140375447,15.0257376187097,13.7786317531989,27.0233745336134
"dem_10m_zaca",4.06544977401895,1.55869704296401,13.6284157418508,12.9484389521661,22.3587723154888
"flow_accumulation",12.6493253038054,1.1866346681761,7.44505239319983,12.6003272928395,23.903874426157
"sr",3.02936187341357,-3.56373594635196,12.4416300127515,8.36605661694697,22.0014005898578
"slope",16.7589052220215,3.6342667419174,16.9310900315211,21.226230456614,31.5943158943767
"TWI",-3.50305370052885,1.36419284609429,8.66208212685141,4.38256994466855,17.819057105326
"cwd",8.65481013920551,2.00209660173187,14.3649298277376,14.8344102939721,24.326415177815
"vpd_aug",2.86845034579092,7.32908361774435,11.0664898444431,13.2742872866918,22.554948286148
"vpd_jan",6.82215073662852,-1.98140825859961,10.701965554773,10.5014663790122,19.7125642537096
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.06606883420828,5.52728524357319,4.0736377391843,8.53959196361658,18.1043862250261
"tmax",1.94753836834402,5.40025117717085,12.8517673225537,12.6582321358914,17.5616078752732
"TPI_five",4.7908088074107,-2.61306075384697,10.146910045315,7.10119117440357,24.1409518044227
"dem_10m_zaca",6.65888827606801,3.54728066288366,16.1831682557825,17.0318149296531,24.5333326288613
"flow_accumulation",10.5702812007877,0.727990386147629,7.21793919444531,11.184882252873,24.8299268055053
"sr",5.16659635335509,2.29196079234385,12.3925950051036,11.8751706025888,26.2976421329235
"slope",8.78329637823258,5.48293160759391,16.1545963846375,17.9013797552722,28.1911194535799
"TWI",0.983167124723819,5.44447840166928,3.44235443389273,6.1289921499167,19.0892497788196
"cwd",7.93490346919365,0.210683703002542,10.0065275607675,11.6989139016268,22.871981063906
"vpd_aug",0.0375425945105474,8.38325384992413,11.3261940633217,12.811118815864,22.5064497818385
"vpd_jan",6.84719863674176,1.65551758651666,12.3469903202977,12.8797883264346,21.2344591165107
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.82307064984815,2.06225202541369,5.5551127069892,8.16308329440953,15.5966429468371
"tmax",3.51976487916498,1.5794706307409,10.0240467528408,9.39631588282256,16.0692495192646
"TPI_five",7.91636499687499,-2.08890375400731,13.4210191482529,11.5535997643218,25.6561780982697
"dem_10m_zaca",7.38663666203593,2.53163688643453,17.9055800231427,16.9935852060564,25.2665534842757
"flow_accumulation",9.84197321928752,-3.04905875267071,10.2162680983043,10.2830438777205,21.6314750481718
"sr",8.70995325328904,-0.979747989321457,12.9732647499825,13.4726870873396,26.5562456213498
"slope",8.7205514013264,1.5197446745292,13.9232006372031,14.4554566113263,28.598132539489
"TWI",-0.59936702070477,4.29463473114506,3.84843397700022,4.27185031797475,17.3161560254583
"cwd",9.19584656991412,-0.0355110310555328,13.0748303014461,12.9674226687685,24.0731033624612
"vpd_aug",3.79000631820346,5.65465614803321,14.5855729142221,16.4591899011401,23.3202143616435
"vpd_jan",12.5281818068942,-0.407975456536183,10.2790343056755,13.2005668444618,25.1639423261129
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",9.57774540587803,4.53676815579398,4.96155203054945,11.7059580065815,20.9035670473624
"tmax",3.21359769566444,3.93070879882613,10.91787763326,10.986758608754,17.5537480160324
"TPI_five",2.93353375660955,-8.17149403506924,11.7387836078787,4.66461228867064,22.4069135158022
"dem_10m_zaca",4.92882896811657,5.09635638506655,14.3857845252806,15.6583447068661,22.4894868230966
"flow_accumulation",9.52213853978655,-1.28101561989209,8.68742932457412,10.1667074995224,22.9608145337045
"sr",7.91953388054114,-2.51314385189095,13.4416209282994,12.1868463230899,26.8313173962771
"slope",7.99698052015084,1.17158285196119,14.3577819333103,14.3190249212037,28.431105953481
"TWI",-5.18197896840882,2.97308739438166,6.03405168307159,2.95128018072596,18.1145361930583
"cwd",6.45239886442142,1.92046301150969,10.0921000172382,11.0593847538452,24.2629581074849
"vpd_aug",0.99850998091204,7.83230027514002,9.26834936831303,11.4489301785457,21.1521484479828
"vpd_jan",7.95634015252988,-1.49020510786048,14.9054135580476,13.957722482893,24.2364572990513
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.8581501015853,7.86251399073473,6.92067399162865,13.3119917455622,20.444584849523
"tmax",2.22776306292649,5.39793538525524,11.2514268813594,11.2859828425544,16.7513249018579
"TPI_five",8.42743021042313,-3.00243539361399,14.1278618890363,12.7867739262751,25.5972012740762
"dem_10m_zaca",5.32626568806506,3.74834882251042,12.9013847608672,13.9922590558142,21.3367907561058
"flow_accumulation",12.0736300776452,0.619101901768864,8.72381539501008,12.3161661094792,24.5753778866001
"sr",8.00634718364026,3.54299017551485,15.7735095067071,16.4576317249992,28.3446453006286
"slope",12.3081494837766,2.22662483747538,15.1849382704558,18.8294503217259,30.7284013936128
"TWI",-2.37045783310907,5.91899744991065,4.10135448455611,4.99794395282042,19.1992806932276
"cwd",3.6523744297328,0.384456004375832,10.8127907641191,9.41909318962383,20.6240910465925
"vpd_aug",2.97003291130046,7.22495625911937,9.07690738468361,12.6249726886138,20.3485087113582
"vpd_jan",7.04906028186849,-0.0669084588842007,11.7743122158755,11.2398384536605,21.3969131864173
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.40765182640153,6.1226573746395,5.6657869055124,10.4849051232837,18.3695936043612
"tmax",1.19478920592779,4.3572481900342,9.49273798263335,9.47139701476488,16.1653879345506
"TPI_five",0.517811567576299,1.29398737700643,11.3870915760725,9.5144328496692,24.0450288844129
"dem_10m_zaca",5.04778431826822,4.63772463812624,19.8361361695819,18.6020438294146,25.0247241682317
"flow_accumulation",8.64895477055608,0.599631279440244,11.6309588466587,12.1754677957199,23.4261372163989
"sr",13.1103005597034,-1.87955352401928,14.4688379159769,15.8871015470321,28.6087557383113
"slope",13.855997170738,0.857318497506581,13.9657111406969,16.0345585498535,29.6217745929854
"TWI",-3.27471059255004,1.25664233504435,5.48232659174188,2.35686793506114,17.2629062838886
"cwd",3.08513034175253,5.00946839360272,12.1473560166437,12.0661851473381,22.6713656345232
"vpd_aug",2.96341739190017,7.47868223833456,13.1585488556063,15.4323379986995,23.1912521501869
"vpd_jan",5.31071325356797,2.80757916030499,11.9933795380328,12.874171036222,20.9463537921495
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",1.63088499974583,3.81767152101602,3.61232084874152,6.23438010523948,16.0222839839868
"tmax",4.92548289844809,0.759103992576022,9.92536426989997,9.57540868094897,18.1403729592369
"TPI_five",13.2085699664042,-4.37756084950407,12.2733312478599,13.5889399076249,29.2152981731079
"dem_10m_zaca",5.78380850148785,-0.395855197154177,14.567058891615,12.8030344275182,22.9651380686637
"flow_accumulation",8.54809747494187,-3.2385231156023,8.09649300726562,8.48161986121031,21.9250614329132
"sr",7.69975498916935,-1.55110337474852,12.3315714073624,11.6133958336225,26.2350988375119
"slope",9.54815168817769,1.42959269478353,11.8757149951883,14.9052168124163,28.4455244285256
"TWI",1.10240301683894,3.83010278705587,3.96026406088131,5.08499478128727,20.5431911308244
"cwd",3.36829270231962,1.3596740485328,8.87238776881816,8.64047904845341,20.6504518673614
"vpd_aug",2.43310528381538,5.80785422368149,11.1983402432652,13.3082425860696,20.7351148826035
"vpd_jan",10.9424845667372,-0.29342484384607,12.5554592330782,14.222326336939,24.443157568598
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.36200164156708,3.11356146918155,4.6305709149055,9.22715768157523,17.9992302483265
"tmax",1.03329430085435,6.67767817217749,9.64380506687445,10.7357539185455,17.4941331965045
"TPI_five",8.53484282629091,-4.59202920866974,8.52965179600276,8.07632636864656,24.6798473287301
"dem_10m_zaca",8.33479343961698,3.49619019084842,14.3488939258201,16.126527313358,23.6744180017653
"flow_accumulation",12.22300202024,-2.59335652501837,9.54347877507598,11.5172013930958,24.0638963060766
"sr",4.43520708434065,-0.410667513698972,12.8537309530564,10.3339017640362,25.837172258791
"slope",13.6744591506498,0.498432071549411,11.9652244280512,16.3061739050413,28.9585498328194
"TWI",-3.76206997385773,0.611015402392669,4.51898098490765,1.15172537729496,19.1912465256051
"cwd",8.09720924049122,2.35009128528783,11.9898972905805,13.7056051365884,22.6450824509338
"vpd_aug",3.84940168195626,5.85297791572412,7.73995360687154,11.2127685595767,20.9612889671863
"vpd_jan",14.561324416913,-1.42480090602735,10.6457755006861,13.9513175136161,23.827281549928
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.55778252898457,6.79385953997052,5.62992012688221,10.8815203766072,16.8746793272098
"tmax",-0.451598476555044,4.41463085224967,9.52306165960465,9.49695969102203,17.1376351381423
"TPI_five",11.6591553740598,-0.803944353556889,16.163984951146,16.5570600569152,30.4095296597925
"dem_10m_zaca",6.09845396947417,4.10520002367255,14.6262650370411,16.3369227453512,22.1579917618559
"flow_accumulation",13.4907337994348,0.853434596137661,8.17723644721105,13.5588045048699,23.7535126635718
"sr",11.0444204358574,-3.8830905858966,13.3712875876464,13.2424156456733,25.4744313414262
"slope",14.7864689238781,-1.08718263186121,17.2478034363158,19.5038665927113,29.3178148190905
"TWI",0.674314221576037,3.55555513482558,5.11579100349182,5.56027682121334,17.0410791264991
"cwd",8.01755952243752,5.79102102902157,15.0529191562764,17.1461523161177,24.9930615295341
"vpd_aug",-1.14386723761291,11.0213612556388,12.4309901410879,15.5897762088372,20.9548926273017
"vpd_jan",8.31417106296948,-0.301056917182536,13.0280169965251,13.0947154311545,21.2466253389095
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.92897060196134,3.89814206380495,7.03769167225879,8.56118261330963,16.8389834011855
"tmax",1.01395377071938,4.92916372551675,11.6265179784469,10.5720430651321,17.2963995509763
"TPI_five",7.13822988552939,-1.76743110781668,13.3751671592184,11.2036337636642,26.6503400357438
"dem_10m_zaca",5.6842621410685,3.66351089503619,10.0502742371123,11.6839766582299,21.2411900694352
"flow_accumulation",8.24498744193057,1.90334892618765,6.78058734089536,10.2311558588949,22.1976655824199
"sr",7.22201642602456,-2.22093763371717,14.8112012752612,12.5739665905406,24.5746459844734
"slope",13.8019300589553,3.25849002479365,17.3388266539316,19.7175911226795,30.2374449719038
"TWI",0.342419225681456,-0.223526192682488,1.76495639987255,1.27736929696189,18.2649230183189
"cwd",8.79917669187182,3.69722222345782,10.0047104517933,12.5594338793142,24.3800577616706
"vpd_aug",2.16539044921231,7.45899335103019,10.9040886374026,12.599290742066,22.201868425891
"vpd_jan",11.7222455182259,0.249217487492315,14.1110306339367,16.6419551575746,25.4494678646483
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.31083262227934,5.57020928438049,5.95157044628672,11.4758236264646,18.3959341608228
"tmax",-0.660788173921965,0.904694668635904,10.7035523437524,7.11864091649723,16.3126222312454
"TPI_five",6.59641002218092,-4.46528573083446,11.7708686760438,8.2634281878344,25.6858814016805
"dem_10m_zaca",0.154382590157728,0.5903756674349,13.5133548612922,9.96741011133244,20.9114500340697
"flow_accumulation",9.15860104602764,-2.256459872651,10.698760323221,10.6073705169033,22.9816468098863
"sr",9.16094999114153,1.02934734228309,14.4841188608079,14.663321049584,27.055205664427
"slope",17.4441098647911,3.40258457447325,17.3008074035445,21.7537662959392,34.2750580234312
"TWI",-3.08992701627343,2.13099440843364,4.78214334672112,2.75308964192627,18.8496183399645
"cwd",2.22568410805589,-0.512015325961872,10.2712225759754,7.51770110118585,19.9364986589148
"vpd_aug",-0.714605572452988,8.92900164638871,11.9989887493741,13.8887389229342,23.2606364335802
"vpd_jan",9.43846112340909,-1.15051112709014,9.56341944055542,11.2047955342123,21.7254082419776
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.56192039853789,2.72281623625841,5.47004924159498,8.03134313215687,15.40046691076
"tmax",-1.6269657999891,6.16918452525941,12.2466272288955,10.1521547761009,17.3940441955638
"TPI_five",5.12443362382587,-2.43828763546224,10.5629509530322,8.09438718366929,24.1253444596942
"dem_10m_zaca",7.55103142233938,2.80609885808286,15.2469888226951,15.3770409148269,23.6960527133145
"flow_accumulation",12.3591880336652,-1.65241355626085,11.8239393199691,12.962240165519,25.51422237712
"sr",10.3461664763185,-0.922856966823089,14.2151381103575,13.9224104538163,27.9745366354816
"slope",6.54266157626985,4.92809940140836,11.6744981877641,12.8036526888469,23.8570990137355
"TWI",-1.06501746807137,-0.129780462570158,2.4512046574038,0.732738553927918,17.6610280821528
"cwd",13.6459556480296,5.37441719845917,11.301780778132,17.4540684505075,27.7861271685186
"vpd_aug",-3.27549771846051,10.817136134916,12.7357123265169,13.8955540543427,22.5867732368182
"vpd_jan",8.37382856742071,0.339458592094046,15.7203419764809,14.7147762664736,23.2988785401742
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.83226208532794,3.77795906270513,6.6262426090222,10.4776738994222,18.4924129574434
"tmax",0.781848422745362,4.31342127028461,11.3483680513253,10.4074757334472,17.6838762445954
"TPI_five",10.3973460426455,-5.91106145505467,12.2799101067531,10.4218220492468,25.8404533560092
"dem_10m_zaca",8.65160660902436,2.20062116869804,14.8443921506374,16.5696979196642,23.3382235617546
"flow_accumulation",11.4514809021641,0.566223168601653,9.75132589135718,13.3752938582535,24.3126558635747
"sr",10.0845155178059,0.357464250029432,11.5076564540218,13.0191291511799,23.5212351024443
"slope",12.6271240738875,1.99558893500793,10.6190664197006,14.5230720055719,26.9213039145965
"TWI",1.27813684569817,1.55189986984179,7.1120293852668,6.31236828554121,18.9719827364125
"cwd",5.35486163640153,4.49317523172394,9.96381165768804,12.5259226096172,22.9900444940381
"vpd_aug",0.661166896315257,9.36960452197579,11.5105613377979,13.7628926372086,22.3429604152021
"vpd_jan",12.797567283209,-1.69254464916633,15.7025287791542,17.3609690999378,24.8845313539294
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.7894986281421,4.39401810320184,7.39752867369054,11.6959107583294,17.4572069005378
"tmax",4.68585485883266,4.10485832407933,9.79251221276352,11.1749546880549,16.9022148822699
"TPI_five",12.0824283682289,-4.14323245107595,15.5960856897988,14.1437736627148,28.8200137916562
"dem_10m_zaca",5.95078413745648,3.08723097950029,11.4051150847313,12.5691255545118,20.68977722563
"flow_accumulation",12.0765248424895,-1.13218175545776,9.96701163704911,12.741376435514,23.7992114106256
"sr",16.6422804503607,1.12525891625265,11.608222683965,17.2221553416705,30.5503320969497
"slope",11.1568587077094,1.33389767367852,8.13892941988795,13.4169115407336,26.1982142614192
"TWI",-0.241198653090952,3.32222552322138,3.75017653475881,4.25204387972627,18.1625706353072
"cwd",6.83275521273858,1.75938480358589,12.0703048617141,12.4676760421285,22.0092162010533
"vpd_aug",5.5936491764004,7.73568187394656,10.607798988972,14.6156910756574,21.628625155557
"vpd_jan",12.2663635818449,-0.728980339300604,12.1117155040215,14.3333241223723,23.1523107723273
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",1.10611681755255,4.54731935692907,4.2906323089056,5.91913162801001,15.7182893749404
"tmax",-0.36976293952578,3.38372144680703,10.5597799385524,8.1207132510122,16.8483848416427
"TPI_five",4.4631335462389,-1.32326651681179,8.3440113629556,6.96978640062269,25.9481520067384
"dem_10m_zaca",3.94048174878959,0.69743315100694,13.5270149405902,12.5077275525134,22.5324806600007
"flow_accumulation",11.1542066162713,2.04001569880075,5.73910845760949,11.5860893657734,24.6403075930059
"sr",6.35095124262732,-3.47622440837797,12.5064887216516,9.67207478255327,24.4263220175654
"slope",14.8655955053211,3.10232619960975,15.3594184234759,18.8700730023096,30.4841887537992
"TWI",-2.43791823315613,4.29926791887208,5.66094878318696,4.29438582717347,18.5967387239102
"cwd",0.447978869699779,-0.360753016183526,8.6590851532916,4.98048325263125,21.0659114428965
"vpd_aug",-0.317780878895749,7.63897257156084,9.30086341235085,11.3419490599466,22.8068554877699
"vpd_jan",8.41006506016553,0.565454523931176,14.4008270800605,14.0634147889496,26.3195690977309
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.37312951463258,3.49462977457565,8.77238904928874,12.5198141601125,19.1738267870517
"tmax",1.78238300229022,3.6066463594704,13.918502539748,12.3938028530675,17.9625325459134
"TPI_five",5.39929397268618,-3.00025670721164,9.84845039068511,8.07914273414851,22.2575741408822
"dem_10m_zaca",6.8168254180777,0.395687003106934,13.4393846635984,13.9194758470054,22.887225568568
"flow_accumulation",11.2230374499576,1.91011518383804,9.6405783135351,13.3654777979782,23.9321348816452
"sr",11.346347984161,-1.06909407694669,11.1190409854377,12.9412305790536,29.0545941808169
"slope",9.84241906495891,2.83614597352959,12.6800961581759,15.7564872994896,26.0614008090002
"TWI",-3.29605038534348,0.758241483268536,6.11764028421783,2.5042505657105,18.7391797566513
"cwd",5.38604600006508,0.112932755765454,11.0610498066354,9.68685182928504,21.3983814536281
"vpd_aug",-0.76520522876827,5.64064596886082,11.0096768800705,11.5526272997707,21.9742250595809
"vpd_jan",13.2190450154313,0.435859535059403,15.2746722143112,17.9106579230172,25.9486848162619
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.40099892935588,3.51729824357623,6.00734677546077,8.67547019847462,16.2931836692717
"tmax",2.99760978331734,3.53708888255946,11.5795756145324,10.3674784142054,17.5845852985144
"TPI_five",7.59377183603551,-4.51287324170193,14.3688878266206,10.4593466228555,26.2739862636045
"dem_10m_zaca",4.50311881408049,3.03938629047957,13.4170665462177,12.7953220818387,21.8265333628088
"flow_accumulation",12.7641697698618,-0.420240273775435,6.21214106530751,11.2564295202343,22.8522821464815
"sr",10.0491638040893,0.123083336021779,12.9016670805037,13.962520996273,27.1566418292286
"slope",14.5436769647907,3.78361829344059,14.7083277138503,18.7608761957617,30.6997490601226
"TWI",-3.59125174537161,-0.341121846962422,7.09900809284291,2.66034447805969,18.2738043295661
"cwd",8.64576638626003,1.75797372002737,9.53992463992603,11.7196352843318,23.9543983404628
"vpd_aug",4.62001017812177,4.78317526883091,10.7002142998659,12.007715852723,21.6861780364139
"vpd_jan",9.17640820316173,1.40823561350708,12.4305424143368,13.4833248455584,22.786497663525
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.17124198287213,2.89500569835277,9.20380746352291,10.4145707329199,17.6976130034165
"tmax",1.11407205719211,2.25096688528579,11.7561327119966,9.75169941443636,17.6334825217024
"TPI_five",7.24029377141903,-1.4189789998728,12.9402016336711,12.0125134055331,27.5857981109643
"dem_10m_zaca",7.47877988303647,0.383339209375575,11.3483051911109,12.8363194920581,19.8530224777514
"flow_accumulation",6.42775798671954,-1.01538713684315,11.0934148335191,9.8514628414539,24.0328465784169
"sr",10.9335238592248,-1.60776659205355,13.9550856439207,14.4608570159712,28.4255268780787
"slope",10.3234381139411,0.335241450417755,13.7842351655401,14.8218782087267,26.359634557547
"TWI",-1.94341927567608,0.197437173454982,3.66388580329588,1.47910511281825,17.7152208645031
"cwd",2.26457276237714,2.51147788466261,9.86317496146084,9.03280431702372,21.2068584086436
"vpd_aug",0.296280372157795,5.67010804492089,12.9247116049624,12.2211738019894,22.1780341720168
"vpd_jan",12.6727458361284,0.28801791553858,13.8857016899109,16.4138228326798,26.6431090936261
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.24135608254201,4.02405879459138,5.08018534004427,10.2704084955619,16.9238270737546
"tmax",2.64767960609567,0.810236496369247,12.8148407637548,9.95862745336354,17.3535002101704
"TPI_five",6.55212888152814,-3.08349125242561,15.8176581001266,12.4322777137772,28.0056501135342
"dem_10m_zaca",9.93745858354283,0.475578988068216,13.7142299416912,14.833929421936,22.4955471111069
"flow_accumulation",10.5706922461804,-1.80619908496889,10.4191940832881,12.1373742552165,22.3385958482439
"sr",8.90909142138155,-2.70432084654754,13.7354709750242,12.4563146973201,28.0884623458494
"slope",15.0037121887642,3.58058093120796,18.1481837784032,21.1668233028975,31.7958221743217
"TWI",-2.80544353876184,-0.0806466469908019,7.03166203938387,3.19314066647865,18.82157381157
"cwd",4.36207597637639,1.05145675036089,10.0728055538701,9.48195848169013,20.1117534446082
"vpd_aug",-0.333261018705565,6.81614090188286,9.48093957189817,10.143467362417,20.9159524464413
"vpd_jan",14.5543982525647,-2.0712423645724,10.0493340424832,13.8998356919914,22.4995154203995
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.80395533642434,2.21361866572073,5.19588227621977,8.75356574430384,17.543301410056
"tmax",-2.24309590196748,5.41907163351636,10.9601889029263,9.00429679557754,18.0551159922768
"TPI_five",6.48459845044747,-2.83534055632206,10.3255924769507,8.41966855716539,24.8110001158135
"dem_10m_zaca",1.64856173516302,0.997730471642669,13.6773026030819,10.5438793629057,21.5422336121706
"flow_accumulation",11.3395390832477,-1.11818359533104,10.322841707064,11.7350904790497,25.734336876121
"sr",11.4369805746753,-1.84147820751218,10.8514611545896,13.2221182692317,24.1546383060691
"slope",11.5640786315415,5.08078161532798,13.9410361875611,17.7025017259388,30.1049692352541
"TWI",-3.08567880505912,1.51746871824103,4.86290318826257,2.33096068061576,18.7085324548866
"cwd",6.31735624201856,3.41089578306447,12.0177243350377,12.7945448777556,23.6940482423308
"vpd_aug",3.51458250241679,8.98971518595611,11.3490883810065,14.421666720957,22.4388750477976
"vpd_jan",8.54115621788748,0.826850682660613,12.9127152507639,13.8942703222022,22.5331487072237
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.6758544176179,3.44327052486377,1.654937625953,10.1947386429691,17.2991287730993
"tmax",-1.4299801604597,3.88272326073006,10.7050114456755,8.75161892842351,17.3052376017736
"TPI_five",8.87009382078423,-6.03400333656035,14.2541214488624,10.9766355125497,26.8938976402177
"dem_10m_zaca",2.28606829286735,2.13309090750933,11.1831142850578,10.4392593562489,21.0424425048946
"flow_accumulation",14.4397263043964,-0.611592166399243,10.4414182076119,15.5915131597232,27.5327109722743
"sr",14.77644257419,-1.68445620523772,12.9952869896225,16.1032473462682,27.9372176927218
"slope",15.5515422228886,4.83230112713041,9.88162897304564,19.2299955636555,29.6130946946161
"TWI",0.292706404182997,3.5876044370711,1.70200109042206,3.46820334750149,17.4772425173357
"cwd",3.21776883632705,0.0810185343935017,10.9415229652485,8.6672577681624,19.9966280593783
"vpd_aug",2.12435701602653,8.82185295406176,10.9219754178495,14.6904668575957,24.7575015465664
"vpd_jan",6.89265457139569,2.46942317875895,7.9593446075788,10.9747472179606,19.5124579971223
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.15168305228088,3.44793382790357,6.56397057727239,11.2270260320072,16.848535414804
"tmax",0.92795270379198,2.42009668464096,8.80148445307801,8.32634334864356,16.8874260664126
"TPI_five",14.6339160108868,-3.08538598474231,16.2684869062634,17.3503506452269,30.0708154206553
"dem_10m_zaca",6.17365268514523,2.22598920077871,10.333472775467,11.7584961129529,21.1293251955174
"flow_accumulation",18.0076360640409,-3.3680993775274,12.2080709824364,17.9649381414686,26.8662301963524
"sr",13.4585704370349,-3.55679029820072,12.141865344837,13.8333859515046,25.1982416521178
"slope",18.1407207008121,3.40523557240899,11.5225045644147,19.5634439434675,29.8987804745643
"TWI",0.249524926119351,2.2157496818061,4.05263918247297,4.33606690185709,17.6546716150053
"cwd",7.55897033924979,-0.724727514242374,9.95524754170558,10.6393797875028,21.0413744155001
"vpd_aug",3.0572507562384,4.26254863310458,9.8582141001272,10.3631748213293,20.215541272884
"vpd_jan",9.60960128353924,-0.176239937030416,11.5742378967384,12.4862649513301,23.5354716095199
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.00054199397999,5.38010568183283,7.20440190202941,11.6804687023024,17.0433555741736
"tmax",0.129889261355699,3.352746336148,10.0174505399238,8.61829277023419,17.6633373710473
"TPI_five",6.8203879086324,-5.26902513851698,9.08175500298432,6.71733163500937,23.0329539380435
"dem_10m_zaca",7.06676902785055,4.14003603568528,11.0720954139626,12.8495128398176,23.4321009517361
"flow_accumulation",12.6429882842102,-0.292225284879005,6.04685371625007,11.479345224881,23.8212244819959
"sr",11.0059480067371,-0.721171802055735,13.8987324076491,15.1896346644604,27.2360740855516
"slope",10.1287979230072,2.49964994187786,13.8231336702098,16.7643599421261,27.6883789827657
