ORIG_FID,aspect_30m,cwd,dem_30m,insolation_30m,rain_30m,rdnbr_2007,slope_30m,tmax_30m,tmean_30m,tmin_30m,TPI_five_30m,TPI_queen_30m,TWI_30m,vpd_aug,vpd_jan,years_since_burn_30m,dnbr_2007,ndmi_2007
35374,122.1333959,741.0874849,1817.239602,1626401.5,1092.970078,1144.259148,22.96886719,18.40817003,12.5320912,6.656013152,0.205907878,0.076503381,4.963923931,29.04527013,8.438985208,86,0.564494652,-0.259304122
35374,81.96765874,724.9527588,1906.741878,1502705.95,1068.530029,867.578186,20.69587771,17.54999924,12.09000015,6.630000114,-0.741814062,-0.280990827,6.387413756,25.46458829,8.30774854,74,0.564494652,-0.259304122
35375,292.0597142,802.750218,1396.973057,1432634.411,893.9000244,1381.411063,15.28286743,19.72999954,14.38000011,9.029999733,-0.794730044,-0.284853739,6.420543943,30.48117474,9.377560888,84,0.962110656,-0.408533634
35376,NA,NA,NA,NA,NA,468.3845062,NA,NA,NA,NA,NA,NA,NA,30.76804624,10.56077176,NA,0.270554357,-0.076604905
35377,111.4616229,787.0222924,1663.652751,1596495.601,1173.439941,1189.034909,13.04792609,18.07999992,12.32999992,6.570000172,-0.048438013,-0.009702249,6.142512004,27.99507105,8.648236729,84,0.79470897,-0.330549396
35377,82.43422437,812.2594872,1641.280846,1579047.633,1069.543762,1105.032799,4.772887997,18.26062489,12.55437481,6.848125011,0.168676591,0.061456362,6.66763109,28.42547143,8.758514047,84,0.79470897,-0.330549396
35377,73.06829126,904.581713,1115.806553,1199625.027,915,1213.974317,32.37654836,21.68000031,14.5,7.320000172,-0.332608681,-0.097401324,4.868112922,36.87915802,11.41039624,84,0.79470897,-0.330549396
35377,197.3151661,845.5149758,1336.652521,1650949.761,929.9784934,766.8595248,17.7096835,19.87181906,14.43030314,8.988788258,0.167851611,0.054512101,5.280378212,30.9094025,9.933509827,93,0.79470897,-0.330549396
35377,57.65267372,822.6213786,1625.10258,1535570.181,1079.410034,1262.171292,6.24495342,18.47999954,12.73999977,7,0.026058241,0.009514329,7.586288929,28.36198362,8.809590658,84,0.79470897,-0.330549396
35378,189.5055155,766.5415948,1391.168657,1299315.213,895.3553415,1436.373639,18.37392555,19.72035412,14.36921994,9.017517516,-0.166155298,-0.059981218,5.7025252,30.74077809,9.449452136,84,1.020158396,-0.430464748
35378,286.912323,856.2269215,1298.855785,1252992.838,968.7194178,1309.798038,24.34132817,20.35294163,13.9735292,7.594117641,-0.34370133,-0.122963301,5.606070603,33.0399152,9.748310145,93,1.020158396,-0.430464748
35378,70.06473977,823.2309614,1183.293884,1297494.116,886.8800049,1226.755419,20.98727345,21,13.72000027,6.429999828,-0.760753789,-0.281925024,5.881473916,35.11842237,10.34215457,93,1.020158396,-0.430464748
35378,273.4828453,820.7261658,1424.096344,1433939.135,906.7250061,1380.980988,19.03769938,19.6449995,14.28499985,8.920000076,0.198668286,0.030031265,4.87971276,30.57691701,9.410728852,84,1.020158396,-0.430464748
35378,264.9137789,778.7282918,1332.009918,1446195,899.496755,1411.195414,17.75145682,19.5475928,14.13342611,8.718611161,0.100309018,0.044078549,5.774950624,31.15790113,9.485607624,84,1.020158396,-0.430464748
35378,266.1831385,782.9180298,1419.802368,1464989.813,893.9000244,1284.239746,19.43346802,19.72999954,14.38000011,9.029999733,-0.377237942,-0.150901795,6.348574797,30.52833335,9.354049206,84,1.020158396,-0.430464748
35378,188.7129059,849.9776917,1330.912659,1647380.969,918.3958282,1090.626999,15.02674341,20.35250044,14.96083331,9.569167137,0.359995522,0.12645467,5.240830779,31.21559,10.00890183,93,1.020158396,-0.430464748
35378,196.8346405,841.4977722,1352.222626,1633023.5,931.9500122,1301.301147,13.44813848,19.79000092,14.34000015,8.890000343,0.761366107,0.288286425,4.834539533,30.6472621,9.888017893,93,1.020158396,-0.430464748
35379,39.22845078,784.4148021,1167.178948,1128620.241,854.9500122,1151.979837,27.49653323,21.69000053,13.96000004,6.21999979,0.547879485,0.201783675,5.0899692,35.6528345,10.85323651,89.02941176,0.919274258,-0.283417089
35379,257.6500756,773.6873405,1382.028021,1433540.472,893.9000244,1415.403261,24.08047528,19.72999954,14.38000011,9.029999733,-0.347016159,-0.131713702,5.621351757,30.64306665,9.401181867,84,0.919274258,-0.283417089
35379,43.6208762,859.5057225,826.5350305,970808.0341,779.8300171,1150.375594,35.86200945,23.06999969,15.44999981,7.820000172,-0.156939883,-0.062074142,4.330715678,38.12476453,13.0518222,89.48484848,0.919274258,-0.283417089
35379,56.22165652,901.4408117,1121.89048,1176783.637,915,1263.769303,28.80601756,21.68000031,14.5,7.320000172,-0.156248497,-0.057625541,5.329634216,36.64176701,11.3198387,84,0.919274258,-0.283417089
35379,261.1349059,787.9352278,1307.750433,1348115.665,876.9351474,1390.521828,18.08072688,19.91424266,14.5569699,9.192727349,0.256202771,0.096632755,5.146944133,31.5284918,9.576071696,84,0.919274258,-0.283417089
35379,268.0623947,772.2812927,1417.176654,1281055.738,899.6084747,1396.789032,21.11231289,19.67150068,14.37900028,9.086499882,0.738330065,0.289512634,4.736846268,30.52943945,9.326625824,84,0.919274258,-0.283417089
35379,30.62370475,814.6279093,1076.129971,1114696.288,854.9500122,1151.924466,25.89368852,21.69000053,13.96000004,6.21999979,0.562175997,0.207661147,5.500809855,36.87483215,11.24865007,93,0.919274258,-0.283417089
35379,129.7760802,832.0006782,1183.151544,1462980.347,886.0417345,1140.439568,9.017728223,20.98888895,13.72666693,6.454691198,-0.945622194,-0.330722946,8.341330051,34.53791873,10.1758417,93,0.919274258,-0.283417089
35379,81.68818643,834.8571438,1073.177399,1227850.34,922.0999756,1325.635651,24.70617718,21.12999916,15.69999981,10.27000046,-0.157667385,-0.053523918,5.308984439,33.65203518,10.84065612,57,0.919274258,-0.283417089
35379,37.55663507,777.2156193,1142.574599,1099059.625,831.9841129,1305.393404,28.87091996,21.83411699,14.66647036,7.498823474,0.257261986,0.094157697,5.163850069,35.7925994,11.11387522,84,0.919274258,-0.283417089
35379,88.48594131,766.9756307,1365.286361,1168071.458,899.2199707,1449.824398,24.26530972,19.70000076,14.43000031,9.159999847,-0.188074197,-0.077181217,4.983345175,31.30002149,9.543820635,84,0.919274258,-0.283417089
35379,94.21696472,770.0047485,1420.398543,1432594.95,901.0617676,1074.614709,16.30935052,19.56488927,14.18822244,8.811555545,-0.764086001,-0.304340162,5.971330833,30.38650703,9.319765282,84,0.919274258,-0.283417089
35379,305.0553881,772.545934,1309.592346,1328723.708,899.2199707,1274.961014,18.18782345,19.70000076,14.43000031,9.159999847,0.733451568,0.26607627,4.756305496,32.06858381,9.805821578,84,0.919274258,-0.283417089
35379,130.930937,904.796382,1046.704289,1410270.077,858.039978,1192.096454,10.06071168,21.70999908,14.09000015,6.460000038,-1.054433985,-0.382407164,8.676181536,37.01555604,11.26557013,74,0.919274258,-0.283417089
35379,226.131827,842.6329498,936.7894643,1434314.885,825.6099854,1259.720622,28.77733803,22.21999931,14.60999966,7,-0.146722302,-0.072602511,5.022630175,38.00385952,11.90934698,84,0.919274258,-0.283417089
35379,165.8612572,764.8653809,1288.89032,1191865.625,893.9000244,1393.412048,21.16742172,19.72999954,14.38000011,9.029999733,-0.915124524,-0.345032926,7.015539312,31.6347229,9.692621803,84,0.919274258,-0.283417089
35379,40.62424074,760.822597,1358.169904,1267549.679,891.9381191,1414.422346,19.07503932,19.77047566,14.40238108,9.034285409,0.450137185,0.167172628,6.104105473,31.43000357,9.643161229,84,0.919274258,-0.283417089
35380,301.4607452,878.9904236,1555.733423,1235421.313,711.2399902,1363.898608,26.98784227,20.47999954,13.59000015,6.699999809,0.750367579,0.331637065,4.197587419,38.0027195,9.404499912,93,0.85991286,-0.405564826
35381,276.1794093,880.4570251,1535.089307,1328998.771,711.2399902,1362.627047,28.14952091,20.47999954,13.59000015,6.699999809,-0.2280486,-0.097655121,4.755638313,38.01472537,9.469795736,93,0.965487158,-0.402362448
35383,95.96421073,767.5588379,1776.99292,1582456.037,1213.140015,333.0149496,9.77290692,17.62000084,12.81999969,8.010000229,-0.37114243,-0.142020033,6.889210252,24.44553802,8.721932355,84,0.216599855,0.02239904
35394,173.8865242,854.8904622,1303.636414,1392302.625,1046.160034,677.0621694,24.86230119,20.09000015,13.78999996,7.480000019,-2.628571709,-0.955340902,6.530961831,32.58156713,9.031286558,74,0.385749429,-0.153531146
35402,73.12943799,867.8729513,1325.768411,1248630.951,705.2199707,350.6436214,29.98757014,20.5,12.59000015,4.670000076,0.040812168,0.003403595,4.983032942,34.51250259,10.44347129,86,0.26153545,0.068053566
35420,254.6266781,970.8683808,797.9920467,1274385.835,690.789978,1078.974431,13.91721192,24.57999992,15.31000042,6.039999962,-0.359335696,-0.134938871,6.23370989,47.11282855,12.22594353,84,0.71784384,-0.304415281
35431,99.35937934,1008.905215,364.6241739,1319471.733,518.4348292,228.4190883,3.441118921,25.00597697,16.03367884,7.061379252,-0.049371358,-0.014687944,8.635562716,44.01307718,12.86339809,93,0.112277941,-0.031934954
35431,81.80962402,1013.765244,558.001379,1034950.25,515.4199829,846.7287025,31.41604316,24.31999969,16.34000015,8.350000381,-2.094076976,-0.819480795,5.618668571,41.87393069,12.16806138,93,0.112277941,-0.031934954
35440,62.35855722,786.6810404,1686.921275,1458193.51,1157.400024,593.397143,12.06657708,18.17000008,12.47999954,6.789999962,-0.491527405,-0.179039285,6.791197379,28.84136645,8.641471148,84,0.42058029,-0.068802976
35441,80.70192842,974.3115689,404.7870931,1070087.941,529.5142679,339.5915416,24.42111825,24.255886,16.25496548,8.254042169,-0.262716379,-0.102790705,5.615764709,42.27027,12.56896565,93,0.195074604,-0.048928102
35441,247.6835317,982.7228972,468.6889456,994536.7533,531.2000122,444.2591288,27.17137743,24.13999939,16.29000092,8.43999958,-0.636344511,-0.175578629,5.152246212,41.50265804,12.50357904,93,0.195074604,-0.048928102
35442,107.6730211,875.9110875,1509.226555,1298878.448,693.9500122,604.952241,28.44944825,20.59000015,13.72000027,6.840000153,-0.730480126,-0.275794135,5.734779658,38.41837385,9.33730187,93,0.441946556,-0.058386556
35458,45.68796959,954.0015259,879.0784424,961433.6875,927.0599976,823.3639771,29.91891289,22.05999947,14.13000011,6.190000057,-0.490633136,-0.195777221,5.52408967,38.21638031,12.15450573,84,0.637378269,-0.139339173
35481,265.554451,884.4285202,1512.526398,1249390.125,711.2399902,780.5472565,27.71175754,20.47999954,13.59000015,6.699999809,-1.563190039,-0.56080713,5.598247796,38.25711775,9.430384994,93,0.598213572,-0.102734917
35484,93.24379359,802.831448,1661.167216,1337142.444,1165.065213,574.5294935,22.56997776,18.30111154,12.42537032,6.542962843,0.809950833,0.305868648,4.85380337,29.39468765,8.622034391,84,0.460282511,0.016820783
35491,24.57222445,997.3812938,477.3995487,900278.2574,531.2000122,268.9988336,33.35786887,24.13999939,16.29000092,8.43999958,0.398788947,0.152504689,4.85339176,41.41839241,12.52718454,93,0.193460114,0.074156646
35491,157.7420736,1012.397871,583.8568813,821651.4196,515.4199829,418.8544965,37.74753571,24.31999969,16.34000015,8.350000381,-0.443837989,-0.170282996,4.526115281,41.72459248,12.21180984,93,0.193460114,0.074156646
35502,173.4722147,945.4866152,857.4635575,1073038.081,649,646.8665862,25.54010525,22.22999954,16.31999969,10.40999985,-0.512815867,-0.200733357,6.004616366,34.98588774,12.00619344,23.04938263,0.467410027,-0.122522581
35503,NA,998.3890067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.80264818,12.85041469,NA,NA,NA
35503,60.6892832,829.2216076,1632.140669,1095312.293,653.6900024,295.145797,39.02657717,19.54999924,12.97000027,6.389999866,-0.192883434,-0.083484993,4.628655141,35.4278906,9.639326919,86,NA,NA
35504,77.93508116,861.804184,1337.474406,1116400.099,877.7299805,478.1691081,32.20166683,20.23999977,14.09000015,7.929999828,-1.360724562,-0.523601105,5.326289852,33.03270785,9.663409233,74,0.363692453,0.058466913
35505,79.40671721,1017.639186,371.0560375,1300842.696,518.6900024,305.7289621,10.0973923,25,16.03000069,7.059999943,-0.539931856,-0.18696043,6.70809303,43.99878347,12.90884372,93,0.196575973,0.061469909
35505,104.3016958,973.2878494,375.6365891,1319307.469,518.6900024,337.3805447,6.700005561,25,16.03000069,7.059999943,-0.3060858,-0.112592434,6.527243614,42.98606873,12.66022229,93,0.196575973,0.061469909
35505,70.13993263,1029.59103,411.9195426,1183127.804,559.9400024,266.4680459,18.07861778,24.21999931,15.93999958,7.659999847,-0.870061489,-0.303169197,6.805446829,40.05181667,12.75420025,93,0.196575973,0.061469909
35529,102.7815301,888.2613024,1048.32288,1291121.277,673.8699951,746.4914812,36.73540088,20.45999908,15.39999962,10.32999992,-0.139987042,-0.056965174,5.351712865,32.1990834,10.9837263,14,0.348305542,-0.217391721
35529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.13445358,10.84928525,NA,0.348305542,-0.217391721
35529,61.58887603,673.6339833,1849.230946,1467859.716,1203.610296,530.8904752,15.62480164,17.63030312,12.79909099,7.95787885,-1.151300609,-0.449895682,7.151013461,23.3284522,8.73163284,84,0.348305542,-0.217391721
35529,107.729005,1021.597735,399.833047,1363416.179,513.1400146,1003.387347,15.74929333,25.12999916,16.11000061,7.090000153,0.439791724,0.168854369,5.470715591,44.03872517,12.83704199,93,0.348305542,-0.217391721
35530,97.40484277,765.0414632,1739.495471,1490527.88,1010.190002,698.1292489,20.40786403,18.11000061,12.44999981,6.789999962,-0.785891207,-0.30961464,5.98343725,28.90928797,8.485120873,74,0.48268745,-0.134732953
35533,88.41525879,1020.715887,380.9061035,1296012.575,513.1400146,825.875531,17.53119774,25.12999916,16.11000061,7.090000153,-0.806616871,-0.298408426,6.98238678,44.20458031,12.89197245,93,0.323801133,-0.220264379
35540,155.9553322,730.3106812,1528.423596,1576174.263,975.039978,950.0763092,33.16014423,19.02000046,13.55000019,8.069999695,-0.541879612,-0.215275229,4.7835778,29.32079792,8.953565693,74,0.741081789,-0.193327991
35540,289.5321322,880.5132446,1558.115245,1277489.602,711.2399902,1386.640381,27.91399106,20.47999954,13.59000015,6.699999809,-0.92264442,-0.331213431,5.139874458,38.02457393,9.425257769,93,0.741081789,-0.193327991
35540,312.3149597,882.2513062,1570.551758,1151826.35,711.2399902,1338.596436,31.79282227,20.47999954,13.59000015,6.699999809,0.595298919,0.254851934,3.896055222,38.02973099,9.447887802,93,0.741081789,-0.193327991
35541,44.79962244,859.7547302,1287.046759,1268044.506,866.1199951,1419.134088,20.31717377,20.09000015,14.76000023,9.420000076,0.241276035,0.089304096,5.092076778,32.75274258,9.860564613,84,1.155917293,-0.403465417
35542,160.529287,824.8177368,947.1721924,1431823,825.6099854,963.9527237,27.23888049,22.21999931,14.60999966,7,-1.038055078,-0.364300919,6.001110816,38.07464352,11.91143417,89.85,0.638483018,-0.244364718
35572,86.82571687,983.4308472,805.7140143,1373990.346,700.2568798,1192.881817,13.42326745,24.38672335,15.56527101,6.740170919,-0.911998435,-0.345029609,7.243978097,46.95027474,12.03725671,84,0.645579189,-0.337076305
35574,71.98874891,1034.467476,432.7804642,1164331.086,559.9400024,464.5378857,25.32528383,24.21999931,15.93999958,7.659999847,0.508560393,0.184560112,4.559810698,40.02820683,12.73741436,93,0.260774489,-0.109572264
35574,87.82577091,1031.036404,455.8686083,1161834.132,559.9400024,561.995836,24.22167619,24.21999931,15.93999958,7.659999847,0.536861465,0.205717059,4.41862101,39.68856642,12.75187016,93,0.260774489,-0.109572264
35577,83.45814837,756.4719004,1619.070181,1426906.904,862.4299927,1399.260245,21.60787091,19.63999939,13.68999958,7.730000019,0.423923054,0.147791803,4.58956016,33.04510703,8.469827359,86,1.016022902,-0.431512877
35578,76.49670625,747.6249233,1621.544155,1314212.907,905.1569807,1108.548769,19.50014433,19.56879349,13.50476167,7.437904739,0.057555952,0.01060636,5.388915927,32.97249701,8.487341636,86,0.839905747,-0.275734999
35578,258.1936343,769.2722805,1590.947372,1310594.065,860.2691226,1283.539238,18.80161049,19.67695593,13.69144892,7.696666697,-0.097836112,-0.047734801,5.204734471,33.36649007,8.483578931,86,0.839905747,-0.275734999
35578,79.73644511,1064.378092,511.0976664,869710.5833,545.6500244,1286.902913,35.56058439,24.09000015,16.46999931,8.840000153,-0.045997903,0.020023641,5.204412142,42.87500381,12.14568106,93,0.839905747,-0.275734999
35579,48.9150418,770.9998627,1502.33654,1281885.383,1078.920044,1064.089144,24.06037045,19.70000076,13.31999969,6.940000057,0.477644181,0.174062833,4.382737279,34.15633893,8.589096308,74,0.78463814,-0.247182213
35580,106.2190895,833.982371,1690.702922,1454958.188,593.2999674,820.705129,23.50354671,20.57111104,13.07777754,5.583333333,0.519773113,0.190972219,4.380473653,37.82986832,8.778594812,93,0.49801674,-0.213178021
35582,43.3832001,996.6810477,957.9108756,1129085.183,564.4899902,1098.54895,26.80251701,22.13999939,16.56999969,10.98999977,0.473737439,0.172472332,4.395225423,32.75555284,12.18947213,57.26190444,0.746569306,-0.322083441
35583,71.57874578,920.2052193,989.2669621,1105934.477,637.04002,1174.731367,30.59420907,21.88722205,16.64388877,11.39111075,0.104276662,0.035015318,4.800102964,33.03579116,11.75897315,93,0.790086618,-0.354569939
35583,17.67105292,993.5392107,953.9990627,1075517.888,564.4899902,1140.820304,27.60184833,22.13999939,16.56999969,10.98999977,-0.028427852,-0.000433785,5.390501567,33.41002301,12.32121856,92,0.790086618,-0.354569939
35584,87.62251501,NA,1216.520508,1349567.322,676.5627289,631.9388046,27.87055068,20.77525091,15.72374978,10.6719996,0.241767032,0.081460359,5.033677548,30.70902424,10.48618388,14,0.364341077,-0.132962564
35584,83.6378697,921.8789128,937.7992619,1173615.73,649,1141.355722,32.85999359,22.22999954,16.31999969,10.40999985,-0.354632409,-0.125677471,5.057599519,34.65145397,11.81993103,9.805555548,0.364341077,-0.132962564
35584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.72702301,10.16704714,NA,0.364341077,-0.132962564
35584,48.61242322,949.6796831,1053.199236,1127841.482,676.539978,1008.658251,27.96324825,20.79000092,15.73999977,10.68999958,1.177194255,0.448343069,4.208947045,32.62650354,11.07446773,14,0.364341077,-0.132962564
35584,76.86914215,770.1022217,1710.352087,1506052.363,1157.400024,1425.250818,11.99705076,18.17000008,12.47999954,6.789999962,-0.809398059,-0.304690721,7.281982136,28.05494461,8.656846428,84,0.364341077,-0.132962564
35584,79.0027153,893.4072693,1068.098608,1241135.413,649,1217.526447,31.07150002,22.22999954,16.31999969,10.40999985,2.181972957,0.831051126,3.781767082,33.30918579,11.38957329,7,0.364341077,-0.132962564
35585,70.22694016,861.2954965,1219.865651,971552.4863,783.3666605,1275.950704,37.12580383,21.83333327,14.64333344,7.443333323,-0.948229279,-0.344045496,5.12201686,39.24541027,9.843475063,84,0.960403636,-0.375994329
35585,93.509206,780.7071152,1677.431034,1440305.148,1166.081276,1017.685345,13.62799513,18.51687551,12.42854196,6.330208272,0.031797619,0.017479472,6.256126672,30.85442936,8.624683022,84,0.960403636,-0.375994329
35585,80.40700022,785.3599426,1685.124609,1536361.071,1157.400024,991.0857524,9.709542592,18.17000008,12.47999954,6.789999962,-0.098073099,-0.030760079,6.770709038,28.78282935,8.642078718,84,0.960403636,-0.375994329
35585,78.40714218,863.5568555,1319.453633,1270219.67,877.7299805,981.6022339,29.81103817,20.23999977,14.09000015,7.929999828,0.49004013,0.18327732,4.551530247,33.14925705,9.704539261,74,0.960403636,-0.375994329
