"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"cwd",14.074666046505,-1.02343756081999,5.24929004857726,17.7521397614184,19.4915726073203,38.2542831963193
"vpd_aug",3.94183020312784,2.53058863308825,11.0470371547671,12.1294499768531,16.8006536725132,36.1038651368121
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",9.60874626106052,1.44157996839282,5.40080686531799,7.292844479012,12.1967195765705,31.4384852903819
"tmax",3.84565810982726,3.04080953187681,4.4017420458137,15.3148058177016,14.165345995595,30.3556015627069
"TPI_five",3.40060481235674,6.22725469429344,-3.95068481588131,17.9276994622102,12.2897111021633,39.3363156874349
"dem_10m_zaca",11.6050718612318,-1.6140488444525,1.69872551979735,16.3662022529927,15.6554451522387,38.9184956839851
"flow_accumulation",12.3174741266621,3.10703571611001,1.8409689176144,12.0882180977603,15.1928445517835,39.2965817280762
"sr",2.33314996131127,5.37595663811841,0.157332038007536,21.5805892538468,16.2227520096812,41.4111060553004
"slope",13.5748714336943,1.07158128113722,0.271908584119239,23.8230492008355,21.525122093975,45.9355614256305
"TWI",2.9068950082643,-1.61624944696225,4.21081209884169,5.76159106249356,6.46466127968965,32.407220006969
"cwd",6.48083105955675,3.96828037570332,4.04228646333872,15.7326752715671,14.8785563609839,36.8453908520221
"vpd_aug",4.2810362508184,2.74671639622767,9.94135712212458,13.9503611110049,17.2245913699509,38.2900257074923
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.01379646899129,5.27836594904504,4.4552116249282,7.24320600826147,11.0834761295592,30.9307703000178
"tmax",-0.25870705470311,4.98858212381217,2.83755274519602,13.9784207690814,11.309956084237,30.9821924912629
"TPI_five",0.955122078350441,6.22871078034366,-2.42335595523709,17.7172740704418,12.0996415749274,39.992063055738
"dem_10m_zaca",7.15228914225017,0.974842325564033,2.6150117296151,18.7611699759801,16.3187636525947,39.900733433342
"flow_accumulation",9.4745246816651,8.0360366043085,-2.56682442814112,14.3516926043128,15.5734943447934,39.1546666707411
"sr",7.00822559058341,4.93171000063384,-4.79133001881731,20.8216188269907,14.9418266138987,42.7349286685839
"slope",9.82132271934126,1.23731449849502,2.2600788384199,19.515262157133,19.0660029844961,44.034617119147
"TWI",0.844983044809411,-0.887206295253535,1.9519266006081,7.83560622207422,5.70208086433955,32.0198049614932
"cwd",10.2765558509626,3.44260500117953,1.24130312432644,11.3820769322167,15.5879710329236,38.9925990598584
"vpd_aug",0.967336786057306,3.23143782405242,10.5683099062457,10.4366637533485,14.5336174060033,35.5611122398156
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.93403207245679,1.76963403086496,1.97368635535437,6.7781929327139,7.95350024837583,27.9697366113688
"tmax",2.53205343796594,2.49104319082074,-2.6203606705277,16.1518771013184,9.93474003976923,29.7872378381573
"TPI_five",9.156759144142,2.00147156676498,-6.73691631262775,17.5850561643078,12.7385813258391,44.0274360396867
"dem_10m_zaca",9.69002047764377,-2.3475597597613,1.49644077468321,21.6045396660572,18.1116031995754,40.3800821225176
"flow_accumulation",12.180481508545,2.13534458626027,-1.29341623870709,10.3857134247423,13.0461651276834,38.1253475433427
"sr",4.31459292536757,7.13624586446345,-0.0595811099733283,18.6380190681523,16.2159412621268,43.5726648990158
"slope",8.35698229014999,2.04584164552889,1.0380011909162,19.5494707230383,16.3646054098573,41.0012426575734
"TWI",1.26456309637977,-1.27039455316013,-0.342399567305302,6.10252729044282,2.70915857579722,30.5452632402648
"cwd",14.3757493019518,5.15231785938143,0.822746902662515,13.5939421215245,18.8637095977456,41.6540157098756
"vpd_aug",-2.55252960523505,2.15255960997719,8.08224211364551,14.9770198399964,13.5158836253858,37.215653338197
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.77138137990244,5.83172705857363,5.29000847480528,9.85033239229956,13.1751264532228,28.4256236007774
"tmax",-0.0957656580775802,5.96633053677617,1.71611779097336,15.5436191373998,13.0394833218433,28.8490940558324
"TPI_five",4.88514967968581,5.52927025172577,0.71281336764996,14.1106207578541,12.7681065867737,37.4564680364018
"dem_10m_zaca",12.7554754500712,1.72562484187043,4.11697156374423,23.3863751104911,24.4870625801088,42.876201554631
"flow_accumulation",12.0348550831543,2.6142365929416,2.22039878323864,6.77783366114289,12.8375145595699,36.2513304337699
"sr",12.3872193567994,6.14567965477995,-1.66641807118074,17.2807504303677,18.0831189456705,43.5532355192742
"slope",16.3690893608846,1.38827928558049,6.05039217204952,20.3488210542806,23.0284477202491,48.1245639082152
"TWI",2.37397674841395,-0.530401766068493,3.7826417387876,5.22185908303609,5.69670483418067,32.5252860234305
"cwd",10.1674374410083,2.87422867410648,5.57161975911239,17.726174617857,19.6840124539233,40.2259985194599
"vpd_aug",4.664912252114,0.714757379916987,10.3634989995287,15.6922866386983,17.4475183306714,35.9761823482076
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.69428588847782,6.22525497194202,4.39159637961834,4.89390289741134,12.4012263067928,29.299374968706
"tmax",1.59078886420232,4.42028130351056,-1.09296344712338,12.9570961075092,9.35528736894818,29.2939771859451
"TPI_five",6.17123520751309,5.90251160882334,-4.08960978187061,13.1835302046458,11.1377285252925,37.6091173043555
"dem_10m_zaca",10.6742066656794,2.42607840486152,2.92205988012964,20.6297927762504,20.0731337315913,42.5632842056194
"flow_accumulation",14.1733457861729,5.05853645326272,4.70407700560422,10.1328612648326,17.0529678349406,40.6644962181413
"sr",8.02747596860066,3.0598549911099,-1.92666147446914,20.6601892864816,16.701853976832,39.6000827488593
"slope",11.0177093887904,-0.722395009074173,3.30053666790851,22.3419976220901,18.8016598910239,43.0591000869701
"TWI",2.60659112710058,-0.824599784513784,1.78795485530838,3.70332718580576,3.81483795658642,30.1086555054043
"cwd",13.2261288774918,7.66838655942349,1.44865791466116,14.1004991835921,18.6545741629279,44.5278844520247
"vpd_aug",1.20963964188389,4.674642779134,9.48508747663211,12.9635882308853,16.1999997955007,37.5484833239734
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",9.62409438725476,6.28064706602749,4.94032385591036,9.53697656307713,16.247243424137,31.170214382569
"tmax",2.75690046328738,4.22584360440991,0.165142150032343,15.3661098152261,12.4143302383756,29.6490851021892
"TPI_five",9.02062611817474,1.51014378024838,-3.39739304638972,17.9545614251531,13.9657987161543,42.7070915400616
"dem_10m_zaca",10.0458517811945,0.222947837195883,2.23353660087327,18.1929739833289,17.1232718114989,38.0383171475518
"flow_accumulation",9.16938791838004,2.47863211445563,-1.55343609969806,10.2842479385599,10.7762381364972,34.9507650715021
"sr",5.92395755206561,7.03297525230542,-3.88422957065436,22.8670108841924,18.465657085536,41.3355855477097
"slope",11.8577767463908,4.24879442180783,0.428381316386474,22.486584875071,20.7220571715562,45.226363436418
"TWI",2.86101631074814,-2.29846818126855,0.237804300321313,8.51866320233039,5.34230947582288,34.053408902256
"cwd",11.7207286474949,1.13562472707257,5.65461483675912,17.4617546595469,17.2566404981625,38.7007399653714
"vpd_aug",3.57865952049671,3.31936267867958,10.1456472692882,17.0287765744675,18.2064621006797,38.4191409043707
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.9074996072953,5.31680350432672,3.79694981507531,7.28153748261409,15.2853282255455,30.8355292032102
"tmax",3.92539982014843,6.27599499111774,1.46781520067394,13.9185290462088,13.555561916243,30.0868976673362
"TPI_five",11.5864525045342,6.0464579893412,-2.3086662741723,18.6018570922429,18.2464181175363,44.1582845623705
"dem_10m_zaca",12.1339726366742,2.40214580892418,-2.25672844287302,20.2764865827544,19.0925043735731,39.627294547526
"flow_accumulation",11.429526520089,6.67841314376208,2.05401661414005,11.645225230765,16.2588465461304,37.9472079864116
"sr",5.64037213105496,6.46218331280196,-3.74889634101494,20.1162479567911,15.9272359661404,41.1605001169006
"slope",10.9440926394261,3.40839749047902,2.20057641918913,19.6704132939453,19.1261808855417,44.2050634191293
"TWI",1.85409904103164,-1.39336972243426,0.65028896267751,3.23931188058986,2.14388689609958,30.3365334577649
"cwd",13.4170163933108,1.2101743980119,0.712860947902042,16.5892686220952,17.5210235960442,39.5019095788165
"vpd_aug",3.7268963257014,2.9463280786502,5.17865516045616,14.0118680009501,15.0302351363434,36.4007314605338
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",9.20733284389046,5.35063578237207,0.614086535341997,9.17408399410734,12.5851256772346,32.1477062433785
"tmax",2.21710490627773,5.73682284330369,0.262492165224031,13.0128583154607,11.7067509056146,29.2459002327156
"TPI_five",8.32918868519622,3.25921628838924,0.305581052117959,24.8851562175219,20.7283343138139,46.307054874238
"dem_10m_zaca",11.2892001874504,-2.5714047105444,2.30199973105164,11.4815151035478,12.6537142361404,36.6248707687893
"flow_accumulation",11.3833973179502,4.20365044315671,-1.67223529600216,13.2889393901167,14.1674388942348,38.0653532535399
"sr",2.27765932540105,5.44999287335133,-3.34748570116556,20.4757671466198,15.2487441928933,40.2092285748208
"slope",10.4760557173209,5.46664301761599,-0.364005871118065,21.5792900096924,20.5042297037005,44.8166144704186
"TWI",3.55050372715473,-0.219815008408307,0.779484352502598,6.68745478512915,5.37907837158383,32.4939774130863
"cwd",13.7606332073459,0.464134836735537,2.91672117714604,14.0853764111816,16.7947856847441,40.179617562442
"vpd_aug",-1.18891373228935,5.45802725666586,6.1937426314118,9.32799396118516,10.4543313965631,34.1476686065703
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.42234616195424,7.61044052480811,2.94813122972571,7.88012286044267,13.6386988229047,30.7133209639427
"tmax",-0.268539130964069,5.0721091770405,3.71581859905336,16.3472083681456,12.8281018211346,28.991034039756
"TPI_five",12.1205554351471,5.55938293769411,0.641426685883634,18.4346759117332,18.9604925109929,45.168361404837
"dem_10m_zaca",8.98061740186474,4.48399834992241,0.995332186752715,15.6130545388864,15.6723206317015,37.2124606690309
"flow_accumulation",15.0937658989204,2.56707409041782,1.13853578631391,10.4383901200895,15.4130656619771,39.1093582427743
"sr",3.90408206129401,7.98428610463668,-0.420713141296845,20.3859898600053,17.8641690265345,40.6687173330073
"slope",18.0444515008065,0.942029497013077,1.28342280940735,24.7774137045387,23.3578669681907,47.660763951575
"TWI",3.30152478337146,0.822798240079315,4.52067194162352,3.29722420822436,6.545590608917,31.4550633886031
"cwd",12.3940065225257,3.52344161435928,4.44344538431456,14.2289963516084,18.5976367482782,38.193421121136
"vpd_aug",0.83590180691533,5.5247584601521,8.23715316498894,13.0343274442807,15.3474180404091,35.0653228853378
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",9.79842993210829,7.30300875461601,3.46917305150309,8.53116083454869,15.1198041549003,30.4386492296923
"tmax",3.15783792458625,4.08425436802085,-1.1776927149248,12.7328015215872,9.78428223297559,29.2578644893924
"TPI_five",11.7129392016142,0.510349114312866,-3.19540647616184,19.034900310524,15.0635235771406,42.0414226183067
"dem_10m_zaca",11.9928030889735,-2.20041688255825,2.09335205369456,15.3249358616283,14.9600943831496,39.3106042792619
"flow_accumulation",15.5063910273274,-0.0170221942648321,0.275065250625757,12.35925572402,15.3955179470871,40.4676467919794
"sr",5.48860425076696,4.23758695531699,-4.31160120594509,16.7909996243768,13.2422408812974,37.8581995526986
"slope",17.179931712976,2.60808942130222,1.65789397305623,21.4045342062221,22.1346392838004,47.0023246308454
"TWI",2.02856621221702,0.211333511179564,-0.544158104964359,4.28316843811503,3.26471409880511,31.5186291214581
"cwd",13.1009141984421,3.44008504576387,4.36476555758234,12.9331393254284,17.200131805693,39.999693550628
"vpd_aug",5.36431410911903,0.796400126912679,7.78325688982745,8.66004739143925,12.7265311494107,36.342693735737
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",1.93101707767459,4.38064686976387,3.96250032223708,8.45131066240367,9.97233350612906,29.0027855637711
"tmax",0.30378416924358,4.10626179216461,3.01027017829838,16.1212302622729,12.5144898179841,30.5491348727945
"TPI_five",-1.81994233499222,8.40785482157332,-6.47312151448161,19.2978457110325,11.5219166488873,41.9449721693818
"dem_10m_zaca",11.7938671573944,1.00678868939292,0.488146832239427,20.1915565992252,17.9417286249329,39.6486576800443
"flow_accumulation",10.526078981023,4.77208067330852,-3.00617628314718,11.0065717043127,13.4230432947985,39.7289875166778
"sr",8.8361002827083,4.98145188327879,-2.61901642845509,17.3792867161228,15.2201725475624,41.8587192450442
"slope",11.6641503803599,3.06379051575207,0.412349348576155,19.0102321594627,20.021762593737,43.8351848228817
"TWI",1.06662937126666,-1.68192896007762,0.723598668963847,4.18361998017972,2.48979362000239,31.9049736943118
"cwd",12.1428548128662,-0.836979020180046,3.61843872941898,11.1062915010797,13.8536147254855,38.776703281222
"vpd_aug",-1.2590920643578,3.91908986248149,9.46604228499236,13.3417957522924,13.9987810212453,36.9371771538701
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.27427545646961,5.19942108011722,2.4539277751859,8.06448363881566,10.9698254926985,29.1319932460604
"tmax",4.5208307475255,2.84428023294721,2.86265117076328,15.3094118907881,14.0611601257187,30.4126671684077
"TPI_five",7.00832332734481,5.99003635954022,0.533039140140565,16.3230579544206,14.8737647659311,43.0020053068036
"dem_10m_zaca",13.14902055552,1.17728298199533,5.67131281646515,20.6769478279303,21.4328305694381,44.0508582613027
"flow_accumulation",11.1179572909904,3.31275274219325,-0.782612731413273,7.36907044277906,11.5693413933019,36.5656164916878
"sr",1.81876627132391,5.08451666093777,-3.71176637030692,21.3527702534105,14.637375002,38.6788711237944
"slope",10.0748232493652,4.64915429588926,2.70418930405393,19.2526815583977,19.6258963771757,44.2084854598073
"TWI",1.07276769022144,-1.82526352517413,0.0814390519180667,6.11208907191092,3.02030203680846,30.4619591639613
"cwd",14.3192250008827,-0.0590462963107006,6.04463075372131,15.3055989406753,19.0564036059878,42.6836575727702
"vpd_aug",-0.838662935640492,-2.68427267830609,7.19889489744827,11.4457193474532,9.40335917474357,35.0718302054043
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",11.7062233702137,7.55910018390871,3.03686830454526,10.5238174512064,17.8994383581526,31.6945923242825
"tmax",1.9598000831534,9.7786305063195,1.0217024715895,14.8869872593088,14.6738830625929,29.4066975934747
"TPI_five",7.64268573590594,5.53462691330664,-2.89990305011735,20.2279665211312,15.8967829708719,40.7957447129581
"dem_10m_zaca",11.6365424829187,6.0586173898638,4.31617296879734,17.8739691424918,22.2845142561099,39.856065290529
"flow_accumulation",12.6755367719851,7.35857268298276,4.53096697632908,10.3318897609761,17.3711986502296,39.7708404182531
"sr",5.34014088641945,10.8507259725489,-4.4662761221126,19.1214224804451,16.5214902039881,39.7412839993398
"slope",14.3176486195078,6.38178547701945,4.68326244774694,19.4888933261687,22.5340667481096,44.7699826882002
"TWI",-0.329955937021671,-1.18119985475499,4.86786654291053,3.34969308541227,3.31033268443611,31.8572596872648
"cwd",14.5033593194792,3.95849760582186,1.51446709145784,11.8459584059731,17.2788003526887,39.7672814644305
"vpd_aug",3.28207208389579,8.56387268365249,7.63883933679666,12.2777714191829,17.8056783503558,36.6014038212673
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.38859446967216,7.70028969256748,6.04131571503955,8.01871223159399,15.6694532690532,31.9446674430191
"tmax",1.47259905772486,3.07722539314494,7.48132575251121,15.9879871083603,14.9656358365634,30.7847629472116
"TPI_five",5.78324417369132,2.45646219418541,-0.246792742930735,14.9563489517935,11.8261423039414,40.0574226487663
"dem_10m_zaca",9.33521886534765,3.19382762685538,5.00443513039699,20.7673770320559,20.2297258249807,41.4646944466469
"flow_accumulation",5.58575338933753,2.74672113938039,-1.44873000312756,9.08121934064312,8.31849122916855,34.1266828757298
"sr",3.53257084614838,7.5043215902127,-0.11932773901693,17.5949750058898,14.8935682211663,41.5109004741962
"slope",8.26795683039221,1.08828547407541,8.36451766439345,16.8967458731246,19.3863372672307,43.452729452901
"TWI",-2.0648418817531,5.23692733067941,2.48148219588628,3.26124190704184,4.70112668153635,32.2755144670953
