OBJECTID,mortality,mortality_qualitative,other_mortality,drainage,ridge,prefire,postfire,Change in mortality,new_model_class,Shape_Area,shade_2000,shade_2001,shade_2002,shade_2003,shade_2004,shade_2005,shade_2006,shade_2008,shade_2009,shade_2010,shade_2011,shade_2013,shade_2014,shade_2015,shade_2016,shade_2017,shade_2018,SF_change_2008_2018,lower.2018.SF,min_2000_2006,>prefire min?,avg_2000_2006,max_2000_2006,2018>2000-2006min?,diff.btw.2018.and.2000.2006min,2018>2000-2006avg,diff.btw.2018.and.2000.2006avg,diff from canopy bin change mean,,,
251,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,43725.01548,0.7105878,0.668362319,0.663196087,0.67633909,0.693831325,0.683540225,0.697690725,0.750610948,0.785020709,0.74535656,0.73019743,0.776774764,0.72852242,0.64770782,0.72686708,0.731416106,0.691217363,-0.059393585,TRUE,0.663196087,TRUE,0.68479251,0.7105878,TRUE,0.028021276,TRUE,0.006424853,0.091911363,,,
256,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,8125.000939,0.71770376,0.719415575,0.705986142,0.708364666,0.705986768,0.720671147,0.721535087,0.769335866,0.759784669,0.70971185,0.668555319,0.691026449,0.662216634,0.559660971,0.669073194,0.613697886,0.594339311,-0.174996555,TRUE,0.705986142,FALSE,0.714237592,0.721535087,FALSE,-0.111646831,FALSE,-0.119898281,-0.004966689,,,
257,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,5100.002228,0.673820138,0.656676769,0.660779476,0.642268062,0.66376096,0.672333717,0.684619188,0.694687068,0.749994278,0.704240799,0.678704977,0.719001472,0.681246579,0.594103277,0.684391856,0.698812068,0.626615524,-0.068071544,TRUE,0.642268062,FALSE,0.664894044,0.684619188,FALSE,-0.015652538,FALSE,-0.03827852,0.027309524,,,
268,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,10125.00571,0.706973553,0.662403941,0.684560239,0.683267593,0.707308114,0.689309001,0.690997481,0.768452644,0.764163792,0.714518309,0.653446734,0.723114371,0.679662764,0.639948964,0.677577138,0.651180267,0.612213135,-0.156239509,TRUE,0.662403941,FALSE,0.689259989,0.707308114,FALSE,-0.050190806,FALSE,-0.077046854,0.012907135,,,
278,50,Moderate,Moderate,N,Y,75_100,25_75,Low/Moderate,0,22200.01185,0.699697793,0.649479449,0.640811771,0.667606473,0.678070217,0.676243603,0.679806828,0.728187978,0.754650682,0.719297379,0.733763695,0.747287691,0.71848318,0.659358919,0.701093286,0.713564545,0.670624942,-0.057563036,TRUE,0.640811771,TRUE,0.670245162,0.699697793,TRUE,0.029813171,TRUE,0.00037978,0.071318942,,,
294,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,12800.00779,0.600548714,0.583634466,0.602351606,0.600456893,0.598666102,0.592097402,0.616280168,0.687338501,0.713416755,0.676122487,0.656289339,0.674864948,0.647078574,0.606670916,0.648295224,0.634780645,0.600326866,-0.087011635,TRUE,0.583634466,TRUE,0.599147907,0.616280168,TRUE,0.0166924,TRUE,0.001178959,0.001020866,,,
373,50,Moderate,Moderate,N,Y,75_100,25_75,Low/Moderate,0,72300.02823,0.659046233,0.645046532,0.631663501,0.626736999,0.635721028,0.645385087,0.642927051,0.658508241,0.68358171,0.626259506,0.60931921,0.641619861,0.612169087,0.55636698,0.612751365,0.601888359,0.576396763,-0.082111478,TRUE,0.626736999,FALSE,0.640932347,0.659046233,FALSE,-0.050340236,FALSE,-0.064535584,-0.022909237,,,
374,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,22325.00517,0.725630105,0.715177894,0.696531057,0.705380201,0.710942626,0.717295885,0.721419513,0.730144143,0.754437625,0.720231056,0.713450193,0.739287376,0.709789753,0.653873444,0.717855692,0.689385176,0.675509751,-0.054634392,TRUE,0.696531057,FALSE,0.713196754,0.725630105,FALSE,-0.021021306,FALSE,-0.037687003,0.076203751,,,
378,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,88625.022,0.68315649,0.667345107,0.645403504,0.650268435,0.659216642,0.669175029,0.674188912,0.694911718,0.718396723,0.669744968,0.653346419,0.677060246,0.634598255,0.558017612,0.629004657,0.611357689,0.581708312,-0.113203406,TRUE,0.645403504,FALSE,0.664107731,0.68315649,FALSE,-0.063695192,FALSE,-0.082399419,-0.017597688,,,
381,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,9199.992283,0.750576913,0.718359709,0.710034311,0.726394534,0.729106069,0.748574495,0.760178745,0.751399398,0.796511889,0.76065737,0.7655195,0.792790174,0.751110256,0.676571131,0.739960313,0.741915882,0.706588149,-0.044811249,TRUE,0.710034311,FALSE,0.734746397,0.760178745,FALSE,-0.003446162,FALSE,-0.028158248,0.107282149,,,
384,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,29050.01251,0.806314349,0.776937723,0.752933621,0.771302819,0.787721515,0.790248632,0.798062623,0.800909162,0.83808136,0.794060349,0.789706588,0.819056511,0.778854966,0.673716068,0.769970536,0.767144799,0.722733796,-0.078175366,TRUE,0.752933621,FALSE,0.783360183,0.806314349,FALSE,-0.030199825,FALSE,-0.060626387,0.123427796,,,
390,50,Moderate,Moderate,Y,N,75_100,75_100,None,0,14225.00759,0.649581134,0.634959757,0.638145447,0.638449907,0.632480741,0.633389413,0.653674603,0.717938066,0.728110433,0.680019796,0.674233198,0.696830213,0.656383276,0.629645348,0.655294716,0.660239935,0.623824239,-0.094113827,TRUE,0.632480741,FALSE,0.640097286,0.653674603,FALSE,-0.008656502,FALSE,-0.016273047,0.026799239,,,
392,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,19750.01013,0.739198029,0.709088445,0.696269691,0.71162653,0.713206172,0.710691392,0.732246757,0.743971229,0.761984766,0.720785022,0.69828105,0.723153591,0.68410629,0.611608267,0.690719247,0.696672499,0.639916539,-0.10405469,TRUE,0.696269691,FALSE,0.716046717,0.739198029,FALSE,-0.056353152,FALSE,-0.076130178,0.040610539,,,
394,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,16725.00246,0.644758105,0.617138326,0.613200843,0.612656832,0.61897409,0.626114368,0.642713368,0.718993723,0.741671622,0.666350245,0.654489458,0.667637289,0.617299974,0.582143962,0.619140446,0.61995697,0.556564331,-0.162429392,TRUE,0.612656832,FALSE,0.625079419,0.644758105,FALSE,-0.056092501,FALSE,-0.068515088,-0.042741669,,,
395,50,Moderate,Moderate,Y,N,75_100,25_75,Low/Moderate,0,7300.001382,0.653641701,0.618421972,0.601470351,0.606379151,0.616268516,0.634120584,0.629647136,0.71895802,0.769118428,0.695508301,0.674195766,0.707550168,0.680023909,0.622152269,0.673647046,0.677660704,0.648966074,-0.069991946,TRUE,0.601470351,TRUE,0.622849916,0.653641701,TRUE,0.047495723,TRUE,0.026116158,0.049660074,,,
466,50,Moderate,Moderate,Y,N,75_100,1_25,High,0,10325.00398,0.530673951,0.538850605,0.537298948,0.511160761,0.532576084,0.515353709,0.543314695,0.585083246,0.568636209,0.525355101,0.532727748,0.553294897,0.534894735,0.518960029,0.539243937,0.510158867,0.514818847,-0.070264399,TRUE,0.511160761,TRUE,0.529889822,0.543314695,TRUE,0.003658086,FALSE,-0.015070975,-0.052273153,,,
476,50,Moderate,Moderate,N,Y,75_100,25_75,Low/Moderate,0,14250.00568,0.500683784,0.480918109,0.504309297,0.470993191,0.490244091,0.466132581,0.501699269,0.557126671,0.574216545,0.528167486,0.52422595,0.568796694,0.550451875,0.527157485,0.554123193,0.549967408,0.518906176,-0.038220495,TRUE,0.466132581,TRUE,0.487854332,0.504309297,TRUE,0.052773595,TRUE,0.031051844,-0.080399824,,,
509,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,8324.995027,0.63884753,0.596652329,0.588437736,0.59113723,0.617458344,0.610007048,0.609413981,0.708143592,0.730308175,0.677587986,0.675557971,0.698180735,0.662074804,0.609619021,0.659802675,0.66345197,0.623807311,-0.084336281,TRUE,0.588437736,TRUE,0.607422028,0.63884753,TRUE,0.035369575,TRUE,0.016385283,0.024501311,,,
533,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,24025.00886,0.738921165,0.709403038,0.690148354,0.720851898,0.726085782,0.726710916,0.736726165,0.753526807,0.789379001,0.744300604,0.738440156,0.767256618,0.734180331,0.666027009,0.732643723,0.735987842,0.70071125,-0.052815557,TRUE,0.690148354,TRUE,0.721263903,0.738921165,TRUE,0.010562896,FALSE,-0.020552653,0.10140525,,,
556,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,10625.00126,0.767522395,0.718971014,0.703127027,0.728050828,0.73053813,0.741853356,0.75005424,0.778170943,0.825962186,0.764854312,0.773724675,0.792935014,0.746262074,0.637325168,0.728971422,0.729460776,0.688866496,-0.089304447,TRUE,0.703127027,FALSE,0.734302427,0.767522395,FALSE,-0.014260531,FALSE,-0.045435931,0.089560496,,,
558,50,Moderate,Moderate,Y,Y,75_100,25_75,Low/Moderate,0,20924.9948,0.781382203,0.730922818,0.71242553,0.737630606,0.735080719,0.745388985,0.768571496,0.780516028,0.816992044,0.764219463,0.753260732,0.78241396,0.739321828,0.648196578,0.736298084,0.735187054,0.690517187,-0.089998841,TRUE,0.71242553,FALSE,0.744486051,0.781382203,FALSE,-0.021908343,FALSE,-0.053968864,0.091211187,,,
564,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,15600.00263,0.782941103,0.751447439,0.725667685,0.751412034,0.752738416,0.760113925,0.767376691,0.755041599,0.78419286,0.745123744,0.728008091,0.758052468,0.73087576,0.647228777,0.715280473,0.705713749,0.677800745,-0.077240854,TRUE,0.725667685,FALSE,0.755956756,0.782941103,FALSE,-0.04786694,FALSE,-0.078156011,0.078494745,,,
569,50,Moderate,Moderate,Y,N,75_100,75_100,None,0,9774.987429,0.726144314,0.66721344,0.667313576,0.689020991,0.702411532,0.687002897,0.717809319,0.752822399,0.797122955,0.751065493,0.753072143,0.769510865,0.735431731,0.633587718,0.730927348,0.729884744,0.68088603,-0.071936369,TRUE,0.66721344,TRUE,0.693845153,0.726144314,TRUE,0.01367259,FALSE,-0.012959123,0.08386103,,,
580,50,Moderate,Moderate,N,N,75_100,75_100,None,0,28974.99737,0.618802041,0.571068317,0.564558387,0.548365861,0.577075332,0.586474746,0.607100427,0.675470889,0.708386511,0.654414207,0.642049909,0.680735588,0.625364721,0.551477224,0.614037931,0.617758095,0.575622827,-0.099848062,TRUE,0.548365861,TRUE,0.58192073,0.618802041,TRUE,0.027256966,FALSE,-0.006297903,-0.021402173,,,
608,50,Moderate,Moderate,Y,N,75_100,25_75,Low/Moderate,0,13650.01605,0.652714193,0.621474177,0.622084051,0.623425663,0.634510279,0.627286345,0.645649403,0.733319491,0.75350821,0.704876214,0.688917458,0.689386576,0.644095987,0.576618731,0.632825166,0.645761967,0.60487178,-0.128447711,TRUE,0.621474177,FALSE,0.632449159,0.652714193,FALSE,-0.016602397,FALSE,-0.027577379,0.00556578,,,
620,50,Moderate,Moderate,N,Y,75_100,25_75,Low/Moderate,0,32475.00767,0.722467452,0.689293981,0.675078392,0.693655729,0.693559557,0.699810356,0.698358983,0.711630404,0.738871634,0.68496865,0.681062311,0.709724844,0.663102925,0.617867708,0.669416457,0.678992987,0.634389609,-0.077240795,TRUE,0.675078392,FALSE,0.696032064,0.722467452,FALSE,-0.040688783,FALSE,-0.061642455,0.035083609,,,
621,50,Moderate,Moderate,N,N,75_100,75_100,None,0,27450.01069,0.696727455,0.66444087,0.655712843,0.669440866,0.669594109,0.673745215,0.680170119,0.695992649,0.724813521,0.684988081,0.678135633,0.71742034,0.685182631,0.632302284,0.683790028,0.688222826,0.64983058,-0.046162069,TRUE,0.655712843,FALSE,0.672833068,0.696727455,FALSE,-0.005882263,FALSE,-0.023002488,0.05280558,,,
622,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,14475.00712,0.754701078,0.731523097,0.714319944,0.738768458,0.73864913,0.745829582,0.752241313,0.758216083,0.777725995,0.730435729,0.70155406,0.715869188,0.672709763,0.530623674,0.653039813,0.637148738,0.566386878,-0.191829205,TRUE,0.714319944,FALSE,0.739433229,0.754701078,FALSE,-0.147933066,FALSE,-0.173046351,-0.032919122,,,
623,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,13075.00832,0.761197925,0.727490306,0.705796003,0.730960786,0.725703239,0.731190324,0.738000035,0.744982719,0.767148376,0.715731323,0.697841644,0.723851681,0.677875698,0.627885818,0.668864667,0.667387366,0.635152519,-0.1098302,TRUE,0.705796003,FALSE,0.731476945,0.761197925,FALSE,-0.070643484,FALSE,-0.096324426,0.035846519,,,
624,50,Moderate,Moderate,Y,N,75_100,25_75,Low/Moderate,0,52750.00641,0.665185809,0.640721232,0.631873637,0.635923088,0.643954247,0.636844665,0.650835305,0.684913486,0.701317221,0.653772354,0.643568873,0.665914655,0.631725132,0.585323423,0.632654399,0.634994954,0.608532161,-0.076381325,TRUE,0.631873637,FALSE,0.643619712,0.665185809,FALSE,-0.023341476,FALSE,-0.035087551,0.009226161,,,
625,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,18200.00322,0.685128093,0.679064453,0.664831817,0.669929266,0.67954123,0.676926792,0.679985404,0.684537172,0.739124477,0.684296548,0.683104336,0.706542611,0.667334735,0.59540242,0.639865279,0.655713439,0.612194836,-0.072342336,TRUE,0.664831817,FALSE,0.676486722,0.685128093,FALSE,-0.052636981,FALSE,-0.064291886,0.012888836,,,
628,50,Moderate,Moderate,Y,N,75_100,25_75,Low/Moderate,0,44075.01512,0.767431706,0.736252904,0.716599554,0.732743502,0.750329852,0.74857688,0.756538868,0.784743309,0.830475986,0.772858709,0.771647274,0.789711446,0.744483292,0.647628844,0.721629769,0.720512867,0.682509184,-0.102234125,TRUE,0.716599554,FALSE,0.744067609,0.767431706,FALSE,-0.03409037,FALSE,-0.061558425,0.083203184,,,
629,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,23199.9977,0.730978072,0.711022377,0.691631317,0.710387588,0.718414426,0.722637653,0.732669353,0.778535068,0.82920301,0.778373957,0.768752396,0.780418456,0.752112627,0.65722996,0.743831038,0.743530035,0.711558342,-0.066976726,TRUE,0.691631317,TRUE,0.716820112,0.732669353,TRUE,0.019927025,FALSE,-0.00526177,0.112252342,,,
639,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,46900.00818,0.550305247,0.553165317,0.54162246,0.531773627,0.530425668,0.52910316,0.54206562,0.602392197,0.594067693,0.561813354,0.549646735,0.583853006,0.559381604,0.549801171,0.566615701,0.559367001,0.540052533,-0.062339664,TRUE,0.52910316,TRUE,0.539780157,0.553165317,TRUE,0.010949373,TRUE,0.000272376,-0.059253467,,,
644,50,Moderate,Moderate,Y,N,75_100,25_75,Low/Moderate,0,28700.00686,0.689549744,0.65057084,0.647950232,0.656373531,0.665675342,0.666888744,0.669814885,0.694915771,0.723071754,0.67848888,0.666821569,0.701091588,0.663914442,0.624849677,0.680506498,0.687393218,0.639393389,-0.055522382,TRUE,0.647950232,FALSE,0.663831903,0.689549744,FALSE,-0.008556843,FALSE,-0.024438514,0.040087389,,,
652,50,Moderate,Moderate,Y,N,75_100,25_75,Low/Moderate,0,55100.03002,0.653696299,0.623530984,0.607322514,0.609450459,0.613037586,0.62119782,0.630163789,0.682015419,0.711773396,0.669006228,0.665721357,0.672975421,0.645449996,0.609096348,0.643603802,0.658182085,0.609315634,-0.072699785,TRUE,0.607322514,TRUE,0.622628493,0.653696299,TRUE,0.00199312,FALSE,-0.013312859,0.010009634,,,
656,50,Moderate,Moderate,Y,N,75_100,25_75,Low/Moderate,0,32575.00647,0.671310097,0.638461173,0.638390332,0.639829874,0.645615935,0.650298655,0.667539835,0.684355736,0.722240627,0.683631122,0.671162069,0.709818304,0.676941246,0.620380223,0.670860231,0.674290448,0.6361489,-0.048206836,TRUE,0.638390332,FALSE,0.650206557,0.671310097,FALSE,-0.002241432,FALSE,-0.014057657,0.0368429,,,
657,50,Moderate,Moderate,Y,N,75_100,25_75,Low/Moderate,0,24875.0106,0.609821916,0.610558271,0.610041678,0.604970992,0.606603861,0.599844813,0.60591203,0.669988811,0.677953005,0.647725463,0.625246882,0.635404229,0.622409761,0.608865619,0.620379329,0.602855384,0.596591651,-0.07339716,TRUE,0.599844813,FALSE,0.606821937,0.610558271,FALSE,-0.003253162,FALSE,-0.010230286,-0.002714349,,,
665,50,Moderate,Moderate,Y,N,75_100,25_75,Low/Moderate,0,19320.55451,0.587970316,0.544331163,0.569002807,0.549755752,0.579993367,0.581472546,0.592246413,0.66844219,0.714222968,0.668621778,0.65587458,0.700084567,0.65743652,0.619162202,0.664387196,0.642170429,0.609743714,-0.058698476,TRUE,0.544331163,TRUE,0.572110338,0.592246413,TRUE,0.065412551,TRUE,0.037633376,0.010437714,,,
703,50,Moderate,Moderate,N,Y,75_100,25_75,Low/Moderate,0,25325.01244,0.645052224,0.616073281,0.593823165,0.590763301,0.616925091,0.601164877,0.625456274,0.653846025,0.685571194,0.630151421,0.622697413,0.654544711,0.629606783,0.564296663,0.621275395,0.616139978,0.573440999,-0.080405026,TRUE,0.590763301,FALSE,0.612751173,0.645052224,FALSE,-0.017322302,FALSE,-0.039310174,-0.025865001,,,
704,50,Moderate,Moderate,Y,N,75_100,25_75,Low/Moderate,0,15000.01017,0.695128649,0.657178015,0.641165853,0.658099562,0.66544041,0.665793717,0.672046661,0.708455771,0.728074074,0.682059228,0.667144507,0.683343261,0.636996388,0.580913931,0.649492353,0.662805468,0.612422913,-0.096032858,TRUE,0.641165853,FALSE,0.664978981,0.695128649,FALSE,-0.02874294,FALSE,-0.052556068,0.013116913,,,
707,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,9325.003734,0.729707718,0.706110716,0.678218305,0.685547829,0.697129309,0.697416782,0.71192199,0.711193979,0.752822936,0.690215528,0.685852528,0.722413659,0.661263168,0.590984702,0.672264218,0.671507537,0.621348798,-0.089845181,TRUE,0.678218305,FALSE,0.700864664,0.729707718,FALSE,-0.056869507,FALSE,-0.079515866,0.022042798,,,
708,50,Moderate,Moderate,N,N,75_100,25_75,Low/Moderate,0,38200.00992,0.727153301,0.702350259,0.679746598,0.690840125,0.693509698,0.703922331,0.715287119,0.732494354,0.763002068,0.707963049,0.701064199,0.729451776,0.68409276,0.610423207,0.681303293,0.692382097,0.645134419,-0.087359935,TRUE,0.679746598,FALSE,0.701829919,0.727153301,FALSE,-0.034612179,FALSE,-0.0566955,0.045828419,,,
18,0,None,None,N,Y,75_100,75_100,None,0,16150.00877,0.653012842,0.632869095,0.625765413,0.627132475,0.624202907,0.623207092,0.633084446,0.673029184,0.688724995,0.646717489,0.652838826,0.676470548,0.650702745,0.623104423,0.646090627,0.647639781,0.62612015,-0.046909034,TRUE,0.623207092,TRUE,0.631324896,0.653012842,TRUE,0.002913058,FALSE,-0.005204746,0.02909515,,,
20,0,None,None,N,N,75_100,75_100,None,0,8100.006269,0.605395555,0.600667357,0.566380382,0.583051801,0.596212387,0.600564957,0.603397667,0.615173995,0.629508257,0.595114589,0.583788455,0.623854399,0.60831356,0.579554677,0.621375442,0.612743199,0.58700192,-0.028172075,TRUE,0.566380382,TRUE,0.593667158,0.605395555,TRUE,0.020621538,FALSE,-0.006665238,-0.01002308,,,
36,0,None,None,Y,N,75_100,75_100,None,0,10925.00987,0.563198686,0.549645424,0.559167147,0.5419963,0.558959603,0.553702116,0.550598323,0.621937275,0.637294888,0.609992802,0.608001471,0.622704864,0.613614738,0.604374588,0.617448449,0.610466957,0.584131002,-0.037806273,TRUE,0.5419963,TRUE,0.553895371,0.563198686,TRUE,0.042134702,TRUE,0.030235631,-0.012893998,,,
44,0,None,None,N,N,75_100,75_100,None,0,4524.99543,0.629397094,0.600782275,0.610306263,0.594033837,0.608563304,0.620518148,0.624338925,0.680500746,0.697130382,0.645513654,0.659653664,0.673806131,0.632367849,0.607785225,0.654541492,0.653834879,0.624136925,-0.056363821,TRUE,0.594033837,TRUE,0.612562835,0.629397094,TRUE,0.030103088,TRUE,0.01157409,0.027111925,,,
46,0,None,None,Y,N,75_100,75_100,None,0,18050.00261,0.692393482,0.674053043,0.659160823,0.671466023,0.665828526,0.66231364,0.683473349,0.723865718,0.740100235,0.694427937,0.693454534,0.704585582,0.672108203,0.637209207,0.691844493,0.689593196,0.676699132,-0.047166586,TRUE,0.659160823,TRUE,0.672669841,0.692393482,TRUE,0.017538309,TRUE,0.004029291,0.079674132,,,
48,0,None,None,Y,N,75_100,75_100,None,0,6650.006165,0.590159327,0.567446619,0.574083865,0.572327524,0.570490956,0.568954349,0.581739813,0.618714005,0.641511381,0.594448656,0.60432297,0.622802347,0.604004741,0.569814384,0.611817032,0.599315852,0.592651635,-0.02606237,TRUE,0.567446619,TRUE,0.575028922,0.590159327,TRUE,0.025205016,TRUE,0.017622713,-0.004373365,,,
49,5,None,None,Y,N,75_100,75_100,None,0,32550.00992,0.7494528,0.709082186,0.687552214,0.706849009,0.709529161,0.716495067,0.73584497,0.76384598,0.794381559,0.752100676,0.751822799,0.773612648,0.74224323,0.662578434,0.755974263,0.75083366,0.714751184,-0.049094796,TRUE,0.687552214,TRUE,0.716400772,0.7494528,TRUE,0.02719897,FALSE,-0.001649588,0.117726184,,,
53,0,None,None,Y,N,75_100,75_100,None,0,14425.00497,0.599762022,0.579890072,0.561406732,0.547641397,0.581864595,0.579484224,0.581990123,0.615483165,0.626681328,0.603829324,0.602908611,0.618419647,0.585312724,0.555859923,0.606359959,0.609627843,0.578954101,-0.036529064,TRUE,0.547641397,TRUE,0.576005595,0.599762022,TRUE,0.031312704,TRUE,0.002948506,-0.018070899,,,
54,5,None,None,Y,N,75_100,75_100,None,0,28799.99338,0.662121654,0.647573292,0.628572881,0.638175279,0.644729018,0.641113549,0.650673479,0.693396181,0.709670931,0.678061813,0.672068655,0.677329063,0.657668889,0.629838705,0.671869516,0.668116808,0.640654594,-0.052741587,TRUE,0.628572881,TRUE,0.64470845,0.662121654,TRUE,0.012081713,FALSE,-0.004053856,0.043629594,,,
64,0,None,None,Y,N,75_100,75_100,None,0,26125.0109,0.621263444,0.599336147,0.590750396,0.579140186,0.589028537,0.590044916,0.605519444,0.65136677,0.670688272,0.626680195,0.623927861,0.646351546,0.627059966,0.600667298,0.636969686,0.626883686,0.60771817,-0.0436486,TRUE,0.579140186,TRUE,0.596440439,0.621263444,TRUE,0.028577984,TRUE,0.011277731,0.01069317,,,
65,0,None,None,Y,N,75_100,75_100,None,0,18866.26274,0.614576697,0.585010529,0.588657737,0.584638894,0.606445014,0.588976741,0.620677233,0.656662583,0.680566788,0.641172051,0.634438932,0.66915071,0.625850916,0.584091723,0.643161893,0.635018945,0.614397645,-0.042264938,TRUE,0.584638894,TRUE,0.598426121,0.620677233,TRUE,0.029758751,TRUE,0.015971524,0.017372645,,,
68,0,None,None,Y,N,75_100,75_100,None,0,11400.00173,0.581347346,0.552253842,0.557023525,0.549158216,0.54892993,0.558103263,0.563597322,0.610210896,0.624695063,0.590411782,0.58415246,0.61605823,0.591048062,0.573878527,0.599136949,0.589397609,0.573177338,-0.037033558,TRUE,0.54892993,TRUE,0.558630492,0.581347346,TRUE,0.024247408,TRUE,0.014546846,-0.023847662,,,
71,0,None,None,Y,N,75_100,75_100,None,0,10700.00062,0.640665114,0.626768231,0.613776207,0.607502997,0.621226609,0.619851232,0.632102489,0.660357594,0.681857705,0.65163964,0.648795843,0.678092957,0.651762843,0.635767698,0.657306969,0.670977354,0.628657818,-0.031699776,TRUE,0.607502997,TRUE,0.623127554,0.640665114,TRUE,0.021154821,TRUE,0.005530264,0.031632818,,,
78,0,None,None,Y,N,75_100,75_100,None,0,10400.00749,0.602594048,0.59069863,0.578225881,0.580431998,0.577722073,0.57788974,0.583560348,0.597015321,0.618371397,0.596146733,0.5783647,0.623273849,0.603242725,0.592165887,0.606933177,0.610681951,0.58911711,-0.007898211,TRUE,0.577722073,TRUE,0.584446103,0.602594048,TRUE,0.011395037,TRUE,0.004671007,-0.00790789,,,
135,0,None,None,Y,N,75_100,75_100,None,0,40375.02586,0.512727946,0.488769323,0.501448542,0.463577092,0.496689707,0.474871755,0.501712322,0.559301376,0.586235911,0.550766826,0.553304076,0.573283017,0.54570666,0.523936361,0.559551448,0.561921567,0.542584807,-0.016716569,TRUE,0.463577092,TRUE,0.491399527,0.512727946,TRUE,0.079007715,TRUE,0.05118528,-0.054440193,,,
157,0,None,None,N,Y,75_100,75_100,None,0,11499.9999,0.775354028,0.708596528,0.688601792,0.719024181,0.743549228,0.744081736,0.751603603,0.731023788,0.785257876,0.741374135,0.73468399,0.801559746,0.748633206,0.67136544,0.776007771,0.769530654,0.710391283,-0.020632505,TRUE,0.688601792,TRUE,0.732973014,0.775354028,TRUE,0.021789491,FALSE,-0.022581731,0.113366283,,,
158,0,None,None,N,N,75_100,75_100,None,0,9450.115071,0.62239033,0.57256043,0.571463943,0.57705766,0.595049083,0.594049633,0.608436763,0.610064328,0.669009686,0.626108527,0.610678375,0.681141734,0.627896428,0.570183635,0.65531081,0.668945491,0.607416928,-0.0026474,TRUE,0.571463943,TRUE,0.591572549,0.62239033,TRUE,0.035952985,TRUE,0.015844379,0.010391928,,,
162,0,None,None,N,N,75_100,75_100,None,0,7141.57112,0.683103234,0.66390717,0.635246098,0.641452491,0.656629175,0.653416872,0.658658832,0.706012756,0.711461365,0.701587915,0.690738201,0.728138089,0.688044578,0.609462082,0.676168799,0.678274602,0.638563484,-0.067449272,TRUE,0.635246098,TRUE,0.656059125,0.683103234,TRUE,0.003317386,FALSE,-0.017495641,0.041538484,,,
167,0,None,None,Y,N,75_100,75_100,None,0,12050.01427,0.710740328,0.649075449,0.633748412,0.65589869,0.669885874,0.640898943,0.683894515,0.693668723,0.726315141,0.670342505,0.676146507,0.705301702,0.683588147,0.592386842,0.693144321,0.687992215,0.642277598,-0.051391125,TRUE,0.633748412,TRUE,0.663448887,0.710740328,TRUE,0.008529186,FALSE,-0.021171289,0.045252598,,,
173,0,None,None,N,N,75_100,75_100,None,0,14775.00197,0.816624403,0.771230996,0.744202673,0.779092491,0.791947097,0.788482994,0.801128715,0.784646362,0.831377834,0.79014796,0.789048076,0.820477307,0.788444638,0.706402987,0.795400918,0.817513227,0.767059833,-0.017586529,TRUE,0.744202673,TRUE,0.784672767,0.816624403,TRUE,0.02285716,FALSE,-0.017612934,0.170034833,,,
175,5,None,None,Y,N,75_100,25_75,Low/Moderate,0,15111.52316,0.610390067,0.590599179,0.592931151,0.584893465,0.589372635,0.600774527,0.593622565,0.65458566,0.671091616,0.631481946,0.621777117,0.65696609,0.615417659,0.572157025,0.620993793,0.613489866,0.582654119,-0.071931541,TRUE,0.584893465,FALSE,0.594654798,0.610390067,FALSE,-0.002239346,FALSE,-0.012000679,-0.016651881,,,
203,0,None,None,N,N,75_100,75_100,None,0,14250.00066,0.599190831,0.578983426,0.576750994,0.558853567,0.585924804,0.579647541,0.591733456,0.630685091,0.665861726,0.631526768,0.615625918,0.658905625,0.624971807,0.583632946,0.627017856,0.634908974,0.608945966,-0.021739125,TRUE,0.558853567,TRUE,0.581583517,0.599190831,TRUE,0.050092399,TRUE,0.027362449,0.011920966,,,
205,0,None,None,Y,N,75_100,75_100,None,0,11000.0023,0.653522849,0.611646116,0.601361752,0.606589437,0.602232099,0.630058229,0.634298444,0.657929659,0.715202093,0.659508407,0.652468324,0.715440094,0.648019969,0.587456942,0.670980275,0.659048676,0.629088283,-0.028841376,TRUE,0.601361752,TRUE,0.619958418,0.653522849,TRUE,0.027726531,TRUE,0.009129865,0.032063283,,,
